监测时间,地点,SO2监测浓度(μg/m³),NO2监测浓度(μg/m³),PM10监测浓度(μg/m³),PM2.5监测浓度(μg/m³),O3监测浓度(μg/m³),CO监测浓度(mg/m³),温度(℃),湿度(%),气压(MBar),近地风速(m/s),风向(°)
2019/6/13 14:00,监测点A2,2,12,30,12,118,0.7,32.6,59,998.5,1.8,191.1
2019/6/13 15:00,监测点A2,2,17,25,8,104,0.7,31.4,64,998.4,2.6,193.6
2019/6/13 16:00,监测点A2,1,13,37,15,68,0.6,26.4,83,998.5,3.5,193.5
2019/6/13 17:00,监测点A2,1,27,5,2,47,0.9,26.5,84,998.1,1.7,202.6
2019/6/13 18:00,监测点A2,2,30,21,8,40,0.8,27.1,81,998.8,2.3,189.2
2019/6/13 19:00,监测点A2,1,27,16,10,39,0.8,27,80,999.4,1.3,196.1
2019/6/13 20:00,监测点A2,2,34,16,7,26,0.8,27,80,1000.3,1.4,207.7
2019/6/13 21:00,监测点A2,2,32,21,8,29,0.8,26.5,84,1001,1,288
2019/6/13 22:00,监测点A2,2,30,15,10,35,0.8,26.1,87,1001.7,0.8,252.1
2019/6/13 23:00,监测点A2,2,22,11,6,45,0.8,26,87,1001.8,1,231.2
2019/6/14 0:00,监测点A2,2,30,6,1,24,0.8,26.1,86,1001.1,1.1,317.8
2019/6/14 1:00,监测点A2,2,44,8,6,9,0.9,26.6,81,1000.5,1.1,338.2
2019/6/14 2:00,监测点A2,4,37,25,8,21,0.9,26.6,75,1000,1.8,339.8
2019/6/14 3:00,监测点A2,5,26,18,6,30,0.9,26.3,72,999.7,2.2,337.8
2019/6/14 4:00,监测点A2,5,35,18,5,24,0.9,26.1,71,999.7,1.6,346.4
2019/6/14 5:00,监测点A2,6,37,26,8,21,0.9,25.8,71,1000.4,1.8,345.5
2019/6/14 6:00,监测点A2,11,31,28,17,35,0.8,26,65,1000.8,2.4,356
2019/6/14 7:00,监测点A2,7,30,28,5,52,0.9,26.7,60,1001.2,2.6,357.7
2019/6/14 8:00,监测点A2,5,27,19,6,65,0.8,27.6,56,1001.4,2.6,357.4
2019/6/14 9:00,监测点A2,5,26,23,8,80,0.8,28.4,52,1001.9,1.9,337
2019/6/14 10:00,监测点A2,4,22,23,6,108,0.8,29.2,49,1001.8,2.3,339.1
2019/6/14 11:00,监测点A2,4,20,30,6,146,0.8,29.9,46,1001.4,2.6,353.5
2019/6/14 12:00,监测点A2,4,17,31,11,173,0.8,31,43,1001,2.2,327.2
2019/6/14 13:00,监测点A2,4,15,33,10,196,0.7,31.7,41,1000.5,1.9,311.2
2019/6/14 14:00,监测点A2,4,16,29,11,201,0.7,32.3,40,999.9,2.3,310.3
2019/6/14 15:00,监测点A2,4,16,27,10,187,0.7,32.4,39,999.4,2.2,311
2019/6/14 16:00,监测点A2,3,15,24,6,164,0.7,32.5,40,999,2.3,313.2
2019/6/14 17:00,监测点A2,3,21,21,6,154,0.7,32.1,41,999,2.8,356.9
2019/6/14 18:00,监测点A2,3,27,32,14,130,0.8,31.6,41,999.5,2.8,354
2019/6/14 19:00,监测点A2,3,37,32,11,102,0.8,31.1,43,1000.3,2.1,357.9
2019/6/14 20:00,监测点A2,4,66,36,14,51,1.1,30.6,46,1001.3,1,16.7
2019/6/14 21:00,监测点A2,5,60,60,33,51,1,29.8,50,1001.8,1.1,35.6
2019/6/14 22:00,监测点A2,5,85,74,28,21,1.1,29.5,51,1002.1,0.9,12.2
2019/6/14 23:00,监测点A2,5,100,71,28,6,1.2,29.2,53,1002.3,0.6,12.8
2019/6/15 0:00,监测点A2,5,96,72,30,3,1.1,28.8,55,1002.5,0.9,30.9
2019/6/15 1:00,监测点A2,5,75,78,29,6,1,28,61,1002.3,1.2,47.5
2019/6/15 2:00,监测点A2,6,68,69,27,6,1,27.5,64,1002,1.4,55.6
2019/6/15 3:00,监测点A2,7,47,60,20,23,0.8,27.1,62,1002.1,0.7,74.5
2019/6/15 4:00,监测点A2,7,46,31,21,18,0.8,26.7,64,1002.2,0.8,15.6
2019/6/15 5:00,监测点A2,9,50,34,20,14,0.9,26.4,65,1002.7,1,25.3
2019/6/15 6:00,监测点A2,9,52,53,25,18,0.9,26.5,64,1003.3,1.1,28.3
2019/6/15 7:00,监测点A2,11,38,54,19,59,0.8,27.3,52,1003.8,2.2,44
2019/6/15 8:00,监测点A2,9,30,43,15,77,0.7,28.2,48,1004,2.3,51.6
2019/6/15 9:00,监测点A2,7,27,39,9,93,0.7,29.4,43,1004.5,1.7,60
2019/6/15 10:00,监测点A2,7,22,37,10,124,0.7,30.2,41,1004.6,1.8,62.5
2019/6/15 11:00,监测点A2,8,23,36,8,156,0.7,31.1,41,1004,1.6,49.4
2019/6/15 12:00,监测点A2,8,19,42,18,186,0.7,31.5,40,1003.3,1.8,100.2
2019/6/15 13:00,监测点A2,7,18,37,13,200,0.7,32.3,39,1002.6,1.5,130.4
2019/6/15 14:00,监测点A2,6,17,36,13,208,0.7,32.5,38,1002.3,1.6,116.3
2019/6/15 15:00,监测点A2,5,16,35,19,223,0.7,32.7,37,1001.8,1.3,60
2019/6/15 16:00,监测点A2,4,21,38,20,228,0.7,32.8,38,1001.3,1.3,62.4
2019/6/15 17:00,监测点A2,4,25,39,16,241,0.7,32.4,39,1001.1,1.7,85.8
2019/6/15 18:00,监测点A2,5,31,54,22,211,0.8,32.1,40,1001,1.8,84.6
2019/6/15 19:00,监测点A2,3,35,54,21,133,0.8,30.7,52,1002,1.9,148.9
2019/6/15 20:00,监测点A2,4,24,51,19,115,0.8,29.7,57,1002.9,2.4,158.4
2019/6/15 21:00,监测点A2,3,22,42,15,104,0.8,29.2,64,1003.6,2.3,161.4
2019/6/15 22:00,监测点A2,3,24,34,8,76,0.7,28.8,65,1004,1.9,153
2019/6/15 23:00,监测点A2,3,19,37,11,74,0.7,28.5,65,1003.9,1.6,154.7
2019/6/16 0:00,监测点A2,3,20,32,10,63,0.7,28.2,67,1003.5,1.6,142.8
2019/6/16 1:00,监测点A2,3,24,26,9,54,0.7,27.7,69,1003,1.8,94
2019/6/16 2:00,监测点A2,3,23,37,7,59,0.6,27.2,72,1002.7,1.9,83.8
2019/6/16 3:00,监测点A2,2,25,31,14,53,0.7,27,72,1002.7,1.6,90.9
2019/6/16 4:00,监测点A2,2,33,41,17,43,0.7,26.8,73,1002.9,1.7,85.6
2019/6/16 5:00,监测点A2,3,28,49,21,45,0.7,26.6,74,1003.3,1.8,82.4
2019/6/16 6:00,监测点A2,6,27,45,20,45,0.7,26.5,74,1003.8,2.2,84.4
2019/6/16 7:00,监测点A2,4,27,55,21,55,0.8,27.2,72,1004,1.9,84.6
2019/6/16 8:00,监测点A2,3,23,46,19,78,0.7,27.8,68,1004.2,2.4,86.8
2019/6/16 9:00,监测点A2,3,23,47,9,96,0.8,28.6,64,1004.5,2.5,93.8
2019/6/16 10:00,监测点A2,4,20,52,16,117,0.7,29.8,58,1004.6,2.1,94.9
2019/6/16 11:00,监测点A2,4,17,45,7,135,0.7,29.8,58,1004.5,2.8,86.2
2019/6/16 12:00,监测点A2,3,18,42,15,142,0.7,30.4,57,1004.1,1.8,105.9
2019/6/16 13:00,监测点A2,3,14,43,11,152,0.7,30.7,55,1003.3,2.2,97.4
2019/6/16 14:00,监测点A2,3,13,34,7,158,0.7,31.1,54,1002.7,2.1,117.3
2019/6/16 15:00,监测点A2,3,17,36,14,157,0.7,31.4,53,1002.4,2,98.5
2019/6/16 16:00,监测点A2,3,16,38,13,143,0.6,31.8,50,1001.9,2.1,104.5
2019/6/16 17:00,监测点A2,3,21,38,15,154,0.7,31.8,50,1002,2,135.4
2019/6/16 18:00,监测点A2,4,24,49,13,142,0.8,30.8,53,1002.9,2.4,147.2
2019/6/16 19:00,监测点A2,3,24,52,20,123,0.8,29.8,58,1003.8,2.1,156.4
2019/6/16 20:00,监测点A2,3,31,50,20,92,0.8,29.1,60,1004.4,1.2,145.5
2019/6/16 21:00,监测点A2,3,32,49,20,82,0.8,28.6,61,1004.9,1.5,136.9
2019/6/16 22:00,监测点A2,3,25,43,19,89,0.7,28.4,58,1005.3,1.8,137.3
2019/6/16 23:00,监测点A2,3,23,42,19,87,0.7,28,61,1005.1,1.3,92.2
2019/6/17 0:00,监测点A2,3,17,36,12,102,0.7,27.6,66,1004.7,1.5,94.9
2019/6/17 1:00,监测点A2,2,19,40,12,95,0.7,27.4,69,1004.7,1.5,91.6
2019/6/17 2:00,监测点A2,2,16,38,20,99,0.7,27.3,68,1004.4,2,85.7
2019/6/17 3:00,监测点A2,2,23,31,15,76,0.8,27,70,1004.4,1.5,75.5
2019/6/17 4:00,监测点A2,3,23,49,19,76,0.7,26.9,70,1004.1,1.5,39.9
2019/6/17 5:00,监测点A2,2,21,34,17,78,0.7,27,69,1004.2,1.6,55.7
2019/6/17 6:00,监测点A2,3,25,34,14,72,0.7,27,68,1004.5,2.3,74.4
2019/6/17 7:00,监测点A2,6,34,38,17,59,0.9,27.1,68,1005.1,2.2,68.9
2019/6/17 8:00,监测点A2,6,25,51,20,79,0.8,28.3,64,1005.2,2.4,56.2
2019/6/17 9:00,监测点A2,4,28,47,15,95,0.8,29,62,1005.7,2.3,77.8
2019/6/17 10:00,监测点A2,4,23,48,15,116,0.7,29.9,60,1005.6,2.2,84.9
2019/6/17 11:00,监测点A2,3,20,47,15,142,0.7,30.8,57,1005.5,2.1,96.2
2019/6/17 12:00,监测点A2,3,17,50,20,138,0.7,31.2,57,1005.3,2.7,91.7
2019/6/17 13:00,监测点A2,3,14,39,7,152,0.7,31.8,56,1004.4,3.2,87.4
2019/6/17 14:00,监测点A2,2,17,32,14,146,0.7,31.9,56,1003.9,2.8,100.6
2019/6/17 15:00,监测点A2,2,27,43,10,141,0.8,30.2,67,1003.7,1.7,112.2
2019/6/17 16:00,监测点A2,2,28,49,17,128,0.8,30.9,64,1003.3,1.9,99.9
2019/6/17 17:00,监测点A2,3,29,52,22,74,0.7,30.5,65,1003.1,2.1,111.6
2019/6/17 18:00,监测点A2,2,25,36,10,60,0.7,30.4,65,1003.4,2.5,88.3
2019/6/17 19:00,监测点A2,2,32,24,9,43,0.7,29.9,68,1003.9,2.1,94.2
2019/6/17 20:00,监测点A2,4,30,33,10,36,0.6,29.2,71,1004.7,2.7,90.9
2019/6/17 21:00,监测点A2,4,24,5,6,37,0.6,28.9,74,1005.2,2,89.6
2019/6/17 22:00,监测点A2,3,21,16,0,37,0.7,29,74,1005.7,1.8,140.5
2019/6/17 23:00,监测点A2,3,17,4,-2,41,0.7,28.5,77,1005.8,2.6,169.6
2019/6/18 0:00,监测点A2,3,14,15,3,44,0.7,28.3,76,1005.4,2.2,161.4
2019/6/18 1:00,监测点A2,3,12,21,5,46,0.6,28.2,75,1005.2,2.7,161.1
2019/6/18 2:00,监测点A2,6,19,15,3,36,0.6,28.1,76,1005,2,161
2019/6/18 3:00,监测点A2,4,12,12,1,40,0.6,28.1,75,1005,1.6,156.7
2019/6/18 4:00,监测点A2,3,26,11,3,23,0.6,28.1,76,1005.2,0.7,139.7
2019/6/18 5:00,监测点A2,3,21,12,3,31,0.6,27,79,1005.5,1.2,188.4
2019/6/18 6:00,监测点A2,6,16,9,-1,35,0.6,25.8,85,1005.7,1.9,181.7
2019/6/18 7:00,监测点A2,3,22,8,-2,30,0.7,26.3,84,1006.1,1.5,179.6
2019/6/18 8:00,监测点A2,5,27,6,0,29,0.7,26.6,81,1006.3,2,164.3
2019/6/18 9:00,监测点A2,5,33,9,4,24,0.9,27.2,78,1006.5,1.5,169.4
2019/6/18 10:00,监测点A2,4,31,16,5,37,0.8,28,75,1006.7,1.7,166.6
2019/6/18 11:00,监测点A2,6,27,30,24,70,0.8,29.3,69,1006.5,1.8,161.8
2019/6/18 12:00,监测点A2,3,25,29,17,68,0.7,28.4,76,1006.3,1.5,166.6
2019/6/18 13:00,监测点A2,4,28,28,10,67,0.7,28.9,72,1005.6,1.1,161
2019/6/18 14:00,监测点A2,5,29,22,9,62,0.8,29.3,69,1005,1.5,158.6
2019/6/18 15:00,监测点A2,4,22,37,8,87,0.7,29.9,69,1004.6,1.9,163.5
2019/6/18 16:00,监测点A2,3,25,33,10,83,0.8,30.4,66,1004.1,1.5,161.6
2019/6/18 17:00,监测点A2,3,28,32,8,72,0.8,30.4,66,1003.9,1.6,163.7
2019/6/18 18:00,监测点A2,3,27,39,17,51,0.8,30.2,67,1004.2,1.8,157.4
2019/6/18 19:00,监测点A2,3,55,35,15,12,0.9,29.3,75,1004.7,1.1,93.4
2019/6/18 20:00,监测点A2,4,52,35,14,3,0.9,28.7,79,1005.1,0.8,94.6
2019/6/18 21:00,监测点A2,4,48,33,15,2,0.9,28.4,81,1005.7,1.2,84
2019/6/18 22:00,监测点A2,5,46,28,8,2,0.9,28.2,81,1006,0.8,123.8
2019/6/18 23:00,监测点A2,5,44,27,7,2,0.8,28.1,81,1006.2,1.2,78.8
2019/6/19 0:00,监测点A2,4,38,37,4,3,0.7,28,82,1005.8,1.1,81.4
2019/6/19 1:00,监测点A2,3,36,24,5,2,0.7,27.8,83,1005.4,0.6,85.3
2019/6/19 2:00,监测点A2,3,36,16,5,2,0.7,27.8,83,1005.4,0.9,81.8
2019/6/19 3:00,监测点A2,2,36,21,3,2,0.7,27.6,84,1005.5,0.4,71
2019/6/19 4:00,监测点A2,3,35,28,4,2,0.8,27.6,84,1005.5,0.6,30.7
2019/6/19 5:00,监测点A2,3,36,24,3,2,0.8,27.4,86,1005.6,0.8,41.2
2019/6/19 6:00,监测点A2,3,35,24,6,4,0.8,27.7,84,1006.2,1.1,81.6
2019/6/19 7:00,监测点A2,3,33,28,10,10,0.9,28.9,78,1006.2,1.1,75.9
2019/6/19 8:00,监测点A2,5,26,29,8,26,0.8,29.9,71,1006.5,1.1,164.1
2019/6/19 9:00,监测点A2,4,31,31,7,25,0.9,28.8,78,1006.7,1.3,143.4
2019/6/19 10:00,监测点A2,4,20,17,9,73,0.8,30.6,67,1006.5,2.2,166.3
2019/6/19 11:00,监测点A2,5,16,23,9,109,0.7,32,61,1006.1,1.7,189.5
2019/6/19 12:00,监测点A2,3,12,28,12,93,0.7,31.8,61,1005.8,1.9,177.2
2019/6/19 13:00,监测点A2,3,11,18,10,114,0.7,33.2,54,1004.9,1.6,174.9
2019/6/19 14:00,监测点A2,3,15,18,8,95,0.7,32.8,57,1004,1.9,265.7
2019/6/19 15:00,监测点A2,2,25,22,6,76,0.7,31.5,63,1003.2,1.7,308.4
2019/6/19 16:00,监测点A2,2,39,28,15,51,0.8,31,66,1002.9,1.4,316.2
2019/6/19 17:00,监测点A2,3,46,40,14,47,0.9,31.7,64,1002.8,1.2,185.3
2019/6/19 18:00,监测点A2,3,18,35,16,41,0.7,31.7,62,1003.4,2.2,175.6
2019/6/19 19:00,监测点A2,2,18,26,3,32,0.7,30.8,66,1003.5,2.7,163.4
2019/6/19 20:00,监测点A2,5,19,25,6,26,0.7,30.5,65,1004,3.1,165.2
2019/6/19 21:00,监测点A2,7,18,19,6,24,0.7,29.9,69,1004.7,2.7,159.6
2019/6/19 22:00,监测点A2,4,13,30,6,28,0.7,29.6,73,1005.2,2,159
2019/6/19 23:00,监测点A2,4,20,15,3,18,0.8,29.4,74,1005.2,2.3,161.1
2019/6/20 0:00,监测点A2,6,20,22,1,18,0.8,29.2,75,1004.9,2.2,160
2019/6/20 1:00,监测点A2,7,15,22,2,23,0.8,29,76,1004.8,1.8,155.5
2019/6/20 2:00,监测点A2,5,14,15,4,24,0.8,29,76,1004.5,1.3,165.4
2019/6/20 3:00,监测点A2,8,22,11,1,16,0.8,28.9,76,1004.3,2.1,164
2019/6/20 4:00,监测点A2,8,25,19,3,14,0.8,28.8,76,1004.4,2.4,162.1
2019/6/20 5:00,监测点A2,8,25,16,4,11,0.8,28.6,78,1004.6,1.8,160.8
2019/6/20 6:00,监测点A2,15,21,20,7,13,0.7,28.7,77,1005.1,2.1,161
2019/6/20 7:00,监测点A2,8,16,16,6,24,0.7,29.4,74,1005.2,2,153.6
2019/6/20 8:00,监测点A2,7,15,20,3,31,0.7,30.3,68,1005.5,1.7,170.9
2019/6/20 9:00,监测点A2,5,13,18,1,46,0.7,31.4,61,1005.8,2,167.6
2019/6/20 10:00,监测点A2,4,12,28,2,71,0.7,32.5,55,1005.4,2.1,167.1
2019/6/20 11:00,监测点A2,4,11,23,1,88,0.6,33,53,1004.8,2.6,183.2
2019/6/20 12:00,监测点A2,3,14,28,2,89,0.7,32.6,57,1004.4,2.3,220.4
2019/6/20 13:00,监测点A2,2,14,30,6,38,0.7,28.3,74,1004.2,1.3,179.8
2019/6/20 14:00,监测点A2,3,21,5,1,37,0.7,30,69,1003.5,1.2,224.2
2019/6/20 15:00,监测点A2,3,16,15,6,52,0.7,30.6,66,1002.9,2.3,180.7
2019/6/20 16:00,监测点A2,3,19,20,5,66,0.7,31.8,62,1002.5,1.9,183.8
2019/6/20 17:00,监测点A2,4,17,21,12,75,0.7,32.1,60,1002.2,1.9,163.1
2019/6/20 18:00,监测点A2,3,18,25,8,55,0.7,32,62,1002.2,2.3,167.7
2019/6/20 19:00,监测点A2,3,18,22,5,35,0.7,31.4,65,1002.5,2.6,162.8
2019/6/20 20:00,监测点A2,3,17,28,12,24,0.7,30.7,68,1002.9,2.6,161.2
2019/6/20 21:00,监测点A2,3,15,19,6,22,0.7,30,72,1003.1,3,159.7
2019/6/20 22:00,监测点A2,3,19,19,12,15,0.7,29.8,74,1003.5,2.8,158.7
2019/6/20 23:00,监测点A2,4,17,25,8,16,0.7,29.5,75,1003.9,1.9,173.2
2019/6/21 0:00,监测点A2,3,16,11,6,16,0.7,29.3,76,1003.7,1.9,169.8
2019/6/21 1:00,监测点A2,3,17,19,4,14,0.7,29.1,77,1003.3,1.8,180.2
2019/6/21 2:00,监测点A2,4,16,16,5,16,0.6,29,76,1003.1,1.4,178.7
2019/6/21 3:00,监测点A2,4,14,12,5,17,0.6,28.9,76,1003.1,1.3,174.5
2019/6/21 4:00,监测点A2,3,19,18,0,11,0.6,28.9,77,1003.4,1.1,169.6
2019/6/21 5:00,监测点A2,4,25,15,1,6,0.7,28.9,77,1003.6,1.4,167.6
2019/6/21 6:00,监测点A2,5,18,20,3,13,0.7,28.9,77,1003.8,1.2,162.9
2019/6/21 7:00,监测点A2,5,16,22,5,21,0.7,29.6,73,1004.2,1.5,158.7
2019/6/21 8:00,监测点A2,4,16,21,3,28,0.8,30.7,68,1004.3,2,178.1
2019/6/21 9:00,监测点A2,4,16,26,4,39,0.8,31.3,65,1004.3,2,189.4
2019/6/21 10:00,监测点A2,3,10,20,6,58,0.7,32.5,59,1004.1,2.4,186.9
2019/6/21 11:00,监测点A2,2,10,18,4,69,0.7,33.3,56,1003.6,2.2,195.8
2019/6/21 12:00,监测点A2,2,11,22,2,88,0.7,33.8,54,1003.1,2.2,184.3
2019/6/21 13:00,监测点A2,3,11,20,6,99,0.7,34.4,52,1002.4,2.7,184.2
2019/6/21 14:00,监测点A2,3,11,22,5,84,0.7,34.6,52,1001.8,3.1,181.6
2019/6/21 15:00,监测点A2,2,10,24,4,72,0.6,34.7,51,1001.4,2.9,191.3
2019/6/21 16:00,监测点A2,2,12,17,2,70,0.6,34.6,50,1000.9,3.1,178.2
2019/6/21 17:00,监测点A2,2,11,21,2,65,0.7,34.1,52,1000.6,3,168.6
2019/6/21 18:00,监测点A2,2,14,26,1,50,0.7,32.8,60,1000.9,3.7,165.3
2019/6/21 19:00,监测点A2,3,16,34,1,32,0.7,32,62,1001.4,3.8,157.6
2019/6/21 20:00,监测点A2,3,15,31,7,23,0.7,31.3,65,1002,2.8,162.9
2019/6/21 21:00,监测点A2,3,20,22,7,14,0.7,31,66,1002.3,2.1,180.6
2019/6/21 22:00,监测点A2,4,19,28,5,14,0.7,30.6,67,1002.8,1.8,170.2
2019/6/21 23:00,监测点A2,3,17,24,5,14,0.7,30.3,70,1002.7,1.9,169
2019/6/22 0:00,监测点A2,4,19,21,5,11,0.7,29.9,71,1002.5,2.3,157.8
2019/6/22 1:00,监测点A2,5,17,14,7,13,0.7,29.7,72,1002.2,1.7,161.9
2019/6/22 2:00,监测点A2,4,16,21,3,13,0.6,29.6,73,1002,1.6,153.6
2019/6/22 3:00,监测点A2,4,19,22,1,11,0.7,29.5,73,1002.2,1.5,156.6
2019/6/22 4:00,监测点A2,3,22,22,6,9,0.6,29.4,73,1002.4,1.7,152.9
2019/6/22 5:00,监测点A2,5,22,13,4,7,0.6,29.4,74,1002.5,1.6,165.5
2019/6/22 6:00,监测点A2,10,21,19,8,7,0.7,29.4,74,1002.8,1.2,163.5
2019/6/22 7:00,监测点A2,6,16,18,7,17,0.7,29.8,72,1003.2,1.9,159.7
2019/6/22 8:00,监测点A2,4,16,28,6,25,0.7,30.7,69,1003,1.9,160.9
2019/6/22 9:00,监测点A2,5,16,37,6,39,0.8,31.5,64,1002.9,2.1,192.1
2019/6/22 10:00,监测点A2,4,14,27,4,59,0.7,32.5,59,1002.7,2.5,190.2
2019/6/22 11:00,监测点A2,3,11,27,11,73,0.7,33.1,56,1002,3.2,189.5
2019/6/22 12:00,监测点A2,3,9,25,6,74,0.7,34,53,1001.4,2.6,188.3
2019/6/22 13:00,监测点A2,3,9,18,2,77,0.7,34.4,52,1001,2.9,183.5
2019/6/22 14:00,监测点A2,2,9,25,4,72,0.6,34.9,49,1000.4,3,188.3
2019/6/22 15:00,监测点A2,2,10,20,4,86,0.7,34.2,54,999.9,3,161
2019/6/22 16:00,监测点A2,2,12,31,6,73,0.7,34.3,54,999.5,3.2,179.5
2019/6/22 17:00,监测点A2,2,11,26,7,69,0.7,33.2,59,999.5,4.4,157.3
2019/6/22 18:00,监测点A2,2,14,33,9,48,0.7,32.6,61,999.8,3.4,160
2019/6/22 19:00,监测点A2,3,17,33,10,33,0.7,31.8,64,1000.2,3.1,158.4
2019/6/22 20:00,监测点A2,3,19,30,14,20,0.7,31.2,67,1000.8,2.1,163.8
2019/6/22 21:00,监测点A2,4,20,21,9,15,0.7,30.9,68,1001,2.4,175.6
2019/6/22 22:00,监测点A2,4,16,28,6,18,0.7,30.8,68,1001.3,1.8,182.2
2019/6/22 23:00,监测点A2,3,21,20,6,12,0.7,30.4,69,1001.2,1.7,175.5
2019/6/23 0:00,监测点A2,4,16,27,7,16,0.7,30,71,1000.9,1.7,164.2
2019/6/23 1:00,监测点A2,4,16,21,5,16,0.6,29.7,72,1000.5,1.8,158.8
2019/6/23 2:00,监测点A2,4,17,21,2,14,0.6,29.6,72,1000.7,1.6,160.9
2019/6/23 3:00,监测点A2,5,22,17,2,8,0.6,29.7,72,1000.9,1.7,170.6
2019/6/23 4:00,监测点A2,8,23,17,3,7,0.7,29.8,72,1001.2,1.5,178.5
2019/6/23 5:00,监测点A2,5,11,26,6,21,0.6,29.8,70,1001.8,1.9,186.5
2019/6/23 6:00,监测点A2,3,12,19,1,20,0.7,29.8,71,1001.9,1.8,183.4
2019/6/23 7:00,监测点A2,3,15,16,1,18,0.7,29.9,71,1002.1,1.7,190.8
2019/6/23 8:00,监测点A2,4,12,19,3,25,0.7,30.3,69,1002.4,2.7,190
2019/6/23 9:00,监测点A2,3,9,18,5,33,0.7,30.8,65,1002.5,3.2,190.4
2019/6/23 10:00,监测点A2,2,10,29,8,40,0.7,31.6,61,1002.3,2.3,196.3
2019/6/23 11:00,监测点A2,2,11,26,5,59,0.7,33,55,1001.9,1.9,201.5
2019/6/23 12:00,监测点A2,2,8,25,7,64,0.7,33.5,52,1001.7,2.5,202.3
2019/6/23 13:00,监测点A2,2,8,21,5,64,0.6,33.6,53,1001.3,2,209.2
2019/6/23 14:00,监测点A2,2,10,23,6,52,0.6,33.3,52,1001,2.2,198.9
2019/6/23 15:00,监测点A2,2,11,14,4,48,0.6,33.2,54,1000.7,2,198.8
2019/6/23 16:00,监测点A2,2,12,22,0,45,0.7,32.9,55,1000.9,1.9,200.3
2019/6/23 17:00,监测点A2,2,18,26,2,41,0.7,32.3,56,1001.3,2,246.7
2019/6/23 18:00,监测点A2,3,27,38,1,35,0.8,29.4,67,1001.7,1.7,265.4
2019/6/23 19:00,监测点A2,2,35,46,4,20,0.8,28.8,74,1001.8,1.8,3.6
2019/6/23 20:00,监测点A2,3,37,39,14,16,0.8,28.6,74,1003,1.5,346.6
2019/6/23 21:00,监测点A2,2,31,44,11,21,0.8,28.6,74,1003,0.9,157.6
2019/6/23 22:00,监测点A2,3,44,26,7,8,0.8,28.7,74,1003.4,1.2,329.5
2019/6/23 23:00,监测点A2,4,40,27,14,14,0.8,28.7,71,1003.4,1,324
2019/6/24 0:00,监测点A2,4,45,28,11,5,0.8,28.6,72,1003.3,0.8,347.8
2019/6/24 1:00,监测点A2,5,42,31,9,6,0.8,28.7,71,1003.2,0.9,301.7
2019/6/24 2:00,监测点A2,8,50,29,17,2,0.8,28.6,73,1002.8,0.6,221.4
2019/6/24 3:00,监测点A2,7,48,36,12,3,0.8,28.6,74,1002.7,0.9,128.7
2019/6/24 4:00,监测点A2,6,50,39,16,2,0.9,28.8,72,1002.6,0.6,111.3
2019/6/24 5:00,监测点A2,6,42,35,9,2,1,28.9,75,1002.6,1,199.3
2019/6/24 6:00,监测点A2,11,35,40,17,3,0.9,28.9,76,1002.5,0.9,247.3
2019/6/24 7:00,监测点A2,5,31,40,16,8,1,28.4,79,1002.9,1,199.4
2019/6/24 8:00,监测点A2,3,28,28,8,13,1,28.6,80,1002.9,1.4,200.8
2019/6/24 9:00,监测点A2,3,39,29,9,8,1,28.9,80,1003.1,1.5,258.7
2019/6/24 10:00,监测点A2,5,49,39,13,4,1,27.2,81,1003.4,2,6.3
2019/6/24 11:00,监测点A2,4,44,30,13,9,0.9,26,87,1003.3,2.7,3.3
2019/6/24 12:00,监测点A2,2,37,13,9,16,0.8,25.7,88,1003.9,1.2,94.6
2019/6/24 13:00,监测点A2,2,38,8,6,16,0.9,26,87,1003.7,1.1,13.5
2019/6/24 14:00,监测点A2,2,40,10,3,15,0.9,25.8,87,1004.4,1.5,305
2019/6/24 15:00,监测点A2,2,45,8,1,12,0.9,25.8,86,1003.7,1,90.4
2019/6/24 16:00,监测点A2,2,30,9,7,34,0.8,26.1,79,1003.4,1,180.3
2019/6/24 17:00,监测点A2,2,42,10,7,20,0.9,26,82,1003.6,1.2,48.7
2019/6/24 18:00,监测点A2,2,54,15,7,6,1,25.8,85,1004,0.9,20.2
2019/6/24 19:00,监测点A2,2,53,19,6,6,0.9,25.6,85,1004.5,1.5,75.7
2019/6/24 20:00,监测点A2,2,51,17,4,9,0.9,25.5,85,1005.5,1.4,189.5
2019/6/24 21:00,监测点A2,2,35,12,2,31,0.8,25.4,82,1005.6,2,164.6
2019/6/24 22:00,监测点A2,3,36,10,4,23,0.8,25.2,84,1005.4,2.2,154.8
2019/6/24 23:00,监测点A2,3,28,8,7,27,0.8,25.2,83,1004.5,1.3,144.6
2019/6/25 0:00,监测点A2,3,34,9,5,17,0.8,25.3,84,1003.4,1.4,81
2019/6/25 1:00,监测点A2,3,37,12,6,13,0.8,25.3,84,1003.4,0.7,338
2019/6/25 2:00,监测点A2,3,29,13,5,18,0.8,25.5,82,1004,0.8,305.2
2019/6/25 3:00,监测点A2,3,36,13,13,9,0.8,25.5,83,1004.6,0.9,352.5
2019/6/25 4:00,监测点A2,3,39,21,9,7,0.8,25.4,82,1004.5,0.5,161.4
2019/6/25 5:00,监测点A2,4,40,18,19,4,0.8,25.5,83,1004.5,1,155.9
2019/6/25 6:00,监测点A2,4,41,22,14,4,1,25.6,83,1005,0.4,99.5
2019/6/25 7:00,监测点A2,4,39,29,15,8,1,25.9,82,1005.6,0.8,105.3
