监测时间,地点,SO2监测浓度(μg/m³),NO2监测浓度(μg/m³),PM10监测浓度(μg/m³),PM2.5监测浓度(μg/m³),O3监测浓度(μg/m³),CO监测浓度(mg/m³),温度(℃),湿度(%),气压(MBar),近地风速(m/s),风向(°)
2019/11/9 7:00,监测点A3,9,41,63,29,67,0.6,20,43,1017.9,1.8,6.6
2019/11/9 8:00,监测点A3,9,36,66,28,72,0.7,20.6,41,1018.3,2.9,13.7
2019/11/9 9:00,监测点A3,10,37,76,30,79,0.7,21.4,40,1018.7,2.5,17.9
2019/11/9 10:00,监测点A3,11,32,80,35,93,0.6,22.6,38,1018.3,2.8,33.7
2019/11/9 11:00,监测点A3,12,29,81,34,128,0.7,23.2,38,1017.3,2.9,30.8
2019/11/9 12:00,监测点A3,11,23,86,36,170,0.7,24.1,36,1016,2.6,48.1
2019/11/9 13:00,监测点A3,9,17,81,38,178,0.6,24.7,35,1014.8,2.5,45.8
2019/11/9 14:00,监测点A3,10,16,74,37,175,0.6,25.3,34,1013.9,2.6,16.7
2019/11/9 15:00,监测点A3,11,19,70,33,188,0.6,25.6,34,1013.5,2.4,8.4
2019/11/9 16:00,监测点A3,8,20,82,37,173,0.6,25.6,33,1013.4,2.2,2.9
2019/11/9 17:00,监测点A3,8,27,72,33,143,0.6,25.3,33,1013.6,2,30.9
2019/11/9 18:00,监测点A3,8,40,67,27,114,0.8,24.7,35,1013.9,1.1,67.4
2019/11/9 19:00,监测点A3,13,54,91,39,78,0.9,24.4,36,1014.5,1.1,79
2019/11/9 20:00,监测点A3,13,65,102,48,55,1.1,23.8,38,1015.2,0.6,86.3
2019/11/9 21:00,监测点A3,14,84,107,48,34,1.2,23.6,39,1015.5,0.8,53.4
2019/11/9 22:00,监测点A3,12,111,114,53,13,1.3,22.9,45,1015.4,0.8,49.7
2019/11/9 23:00,监测点A3,9,54,135,54,70,0.9,22.5,52,1015.6,1,108.6
2019/11/10 0:00,监测点A3,7,45,89,44,63,0.8,22,56,1015.4,0.6,90.2
2019/11/10 1:00,监测点A3,7,44,86,38,58,0.7,21.7,58,1015.3,0.7,79.8
2019/11/10 2:00,监测点A3,7,48,94,45,47,0.7,21.4,60,1015.2,0.5,21.5
2019/11/10 3:00,监测点A3,8,86,88,42,9,0.8,20.8,64,1015,0.3,28.1
2019/11/10 4:00,监测点A3,11,99,104,44,6,0.9,21,61,1015,1.1,36.3
2019/11/10 5:00,监测点A3,11,106,123,52,2,0.9,20.7,61,1015.2,0.6,23.5
2019/11/10 6:00,监测点A3,13,104,133,54,2,1.1,20.3,62,1015.6,0.8,358.2
2019/11/10 7:00,监测点A3,21,99,136,56,7,1.1,20.7,58,1016.2,1.5,348.2
2019/11/10 8:00,监测点A3,23,97,143,59,19,1.1,21.3,54,1016.7,1.8,3.5
2019/11/10 9:00,监测点A3,20,76,161,62,57,1,22.2,51,1017,2.2,4.1
2019/11/10 10:00,监测点A3,16,43,140,61,96,0.8,23.3,42,1016.6,2.6,15.7
2019/11/10 11:00,监测点A3,14,33,92,43,123,0.7,24.3,38,1015.7,2.4,357.3
2019/11/10 12:00,监测点A3,13,30,80,42,143,0.7,25.3,35,1014.3,1.9,26.8
2019/11/10 13:00,监测点A3,12,30,89,39,158,0.7,25.8,32,1012.6,1.9,34.9
2019/11/10 14:00,监测点A3,11,27,91,41,174,0.7,26.2,31,1011.5,1.8,60.9
2019/11/10 15:00,监测点A3,10,26,100,42,185,0.7,26.2,31,1010.9,2.1,62.5
2019/11/10 16:00,监测点A3,11,26,99,41,192,0.6,26.3,31,1010.7,1.1,76.4
2019/11/10 17:00,监测点A3,11,34,95,39,180,0.7,25.8,32,1011,1,41.5
2019/11/10 18:00,监测点A3,12,41,100,40,151,0.9,25.4,32,1011.6,1,64.7
2019/11/10 19:00,监测点A3,12,48,111,45,120,1,24.9,34,1012.2,0.6,100.5
2019/11/10 20:00,监测点A3,12,92,107,49,57,1.2,24.3,36,1012.5,0.5,142.9
2019/11/10 21:00,监测点A3,14,138,134,63,12,1.6,23.6,40,1012.8,0.4,149.9
2019/11/10 22:00,监测点A3,14,136,166,76,7,2,23,43,1012.8,0.2,215.8
2019/11/10 23:00,监测点A3,14,148,169,78,3,1.7,22.8,48,1012.6,0.7,287.5
2019/11/11 0:00,监测点A3,17,145,174,87,3,1.6,22.4,50,1012.3,0.7,226.8
2019/11/11 1:00,监测点A3,16,132,183,86,10,1.4,22.1,53,1012.1,0.8,208.3
2019/11/11 2:00,监测点A3,16,128,203,101,12,1.4,21.4,56,1011.9,0.7,276.1
2019/11/11 3:00,监测点A3,18,135,206,105,5,1.4,21.2,56,1011.6,0.5,198.3
2019/11/11 4:00,监测点A3,23,135,206,108,4,1.4,20.8,56,1011.2,0.5,285.7
2019/11/11 5:00,监测点A3,18,134,200,104,2,1.3,20.7,60,1011.4,0.7,300
2019/11/11 6:00,监测点A3,16,131,173,91,1,1.4,20.3,61,1011.9,0.7,319.8
2019/11/11 7:00,监测点A3,15,126,172,86,4,1.8,20.8,61,1012.6,0.5,57.1
2019/11/11 8:00,监测点A3,18,126,185,89,18,1.4,21.9,56,1013.3,1.7,65
2019/11/11 9:00,监测点A3,16,117,210,88,61,1.2,23.3,52,1013.9,1.2,47.2
2019/11/11 10:00,监测点A3,17,74,192,86,118,1,24.5,44,1014,1.6,37.3
2019/11/11 11:00,监测点A3,17,53,152,71,142,0.8,25.5,38,1013.4,1.9,15.5
2019/11/11 12:00,监测点A3,15,45,123,61,193,0.8,26.2,32,1012.5,2.7,18.2
2019/11/11 13:00,监测点A3,14,43,113,57,241,0.8,26.9,32,1011.5,2.3,63.5
2019/11/11 14:00,监测点A3,12,31,125,61,242,0.7,27.3,30,1010.7,1.9,106.5
2019/11/11 15:00,监测点A3,10,27,114,55,214,0.6,27.4,29,1010.4,1.7,79.4
2019/11/11 16:00,监测点A3,8,30,98,42,180,0.7,27.1,32,1010.4,1.8,102.5
2019/11/11 17:00,监测点A3,14,48,89,40,180,0.8,26.5,37,1010.7,1.6,112.1
2019/11/11 18:00,监测点A3,22,51,109,47,121,0.8,25.5,43,1011.2,2,140.2
2019/11/11 19:00,监测点A3,9,40,96,42,103,0.7,24.9,45,1012,2.6,144.3
2019/11/11 20:00,监测点A3,22,42,87,42,90,0.7,24.3,47,1012.6,2.1,145
2019/11/11 21:00,监测点A3,34,53,81,32,68,0.7,23.8,47,1013.1,1.7,141.4
2019/11/11 22:00,监测点A3,13,46,77,32,70,0.7,23.2,51,1013.6,2.3,144.3
2019/11/11 23:00,监测点A3,15,39,77,34,87,0.7,22.8,55,1013.8,2,142.7
2019/11/12 0:00,监测点A3,13,31,75,35,96,0.6,22.6,54,1013.7,1.2,112.8
2019/11/12 1:00,监测点A3,8,22,65,31,98,0.6,22.2,58,1013.6,1.1,86.5
2019/11/12 2:00,监测点A3,6,15,56,32,104,0.5,21.9,62,1013.3,0.8,87.2
2019/11/12 3:00,监测点A3,6,14,60,21,121,0.5,21.7,65,1013,1.1,73.3
2019/11/12 4:00,监测点A3,7,20,69,34,111,0.6,21.6,64,1012.9,1.2,60.4
2019/11/12 5:00,监测点A3,6,49,84,45,60,0.6,21.3,64,1013.3,1.8,44.8
2019/11/12 6:00,监测点A3,6,77,90,42,28,0.7,20.9,66,1014,1.8,32.9
2019/11/12 7:00,监测点A3,7,67,105,44,38,0.7,21.2,65,1014.6,2,30.4
2019/11/12 8:00,监测点A3,8,63,96,36,40,0.7,21.6,64,1015.3,2.4,29
2019/11/12 9:00,监测点A3,10,53,98,38,69,0.7,22.3,60,1015.9,2.6,41.3
2019/11/12 10:00,监测点A3,9,40,110,42,111,0.6,23.9,55,1015.9,1.8,80.1
2019/11/12 11:00,监测点A3,9,32,94,40,102,0.6,24.7,54,1015.4,1.8,88.3
2019/11/12 12:00,监测点A3,10,32,87,32,115,0.6,25.2,54,1014.5,1.8,85
2019/11/12 13:00,监测点A3,7,16,89,35,117,0.5,26.1,51,1013.5,2,148
2019/11/12 14:00,监测点A3,7,15,60,23,114,0.5,26.5,50,1012.7,1.8,88
2019/11/12 15:00,监测点A3,5,16,64,20,114,0.5,26.2,53,1012.2,1.6,73.8
2019/11/12 16:00,监测点A3,5,20,66,19,101,0.5,26.1,54,1012.1,1.9,80.9
2019/11/12 17:00,监测点A3,5,27,66,23,88,0.6,25.6,56,1012.4,1.6,82.1
2019/11/12 18:00,监测点A3,6,29,67,23,77,0.6,25.1,58,1012.8,1.5,123.8
2019/11/12 19:00,监测点A3,6,34,64,21,66,0.6,24.9,59,1013.7,2.2,144.5
2019/11/12 20:00,监测点A3,5,32,59,26,66,0.6,24.5,61,1014.4,2,148.6
2019/11/12 21:00,监测点A3,5,38,58,27,52,0.6,24.2,63,1014.9,1.9,146.7
2019/11/12 22:00,监测点A3,5,36,62,27,47,0.6,23.8,65,1015.3,1.7,148.9
2019/11/12 23:00,监测点A3,5,27,63,27,52,0.6,23.5,66,1015.5,1.5,136.6
2019/11/13 0:00,监测点A3,5,42,58,27,32,0.6,23.3,67,1015.5,1.1,145.7
2019/11/13 1:00,监测点A3,5,46,67,24,25,0.6,23,69,1015.3,0.8,135.8
2019/11/13 2:00,监测点A3,6,51,64,29,14,0.7,22.6,71,1015.1,0.4,7.2
2019/11/13 3:00,监测点A3,8,67,66,30,0,0.7,22.3,74,1015,0.6,342.6
2019/11/13 4:00,监测点A3,6,66,88,42,2,0.7,22.4,71,1015,0.8,48
2019/11/13 5:00,监测点A3,7,55,83,37,16,0.7,22.4,69,1015.4,1,75.4
2019/11/13 6:00,监测点A3,7,78,86,36,3,0.8,22.2,69,1016.1,1.1,88.3
2019/11/13 7:00,监测点A3,13,66,98,41,22,0.8,22.4,69,1016.9,1.3,83.8
2019/11/13 8:00,监测点A3,14,55,101,51,60,1,23.5,64,1017.5,1.5,67.1
2019/11/13 9:00,监测点A3,9,45,112,48,92,0.8,24.4,59,1018.1,1.4,39.8
2019/11/13 10:00,监测点A3,8,32,100,41,122,0.7,25.6,54,1018.2,1.3,71.5
2019/11/13 11:00,监测点A3,7,28,86,38,136,0.6,26.2,51,1017.4,1.5,342.1
2019/11/13 12:00,监测点A3,6,22,79,33,176,0.6,27,49,1016.6,1.5,38.9
2019/11/13 13:00,监测点A3,6,28,84,41,229,0.7,27.5,47,1015.7,1.7,356.4
2019/11/13 14:00,监测点A3,8,37,108,51,204,0.7,27.8,47,1014.8,2.3,348.3
2019/11/13 15:00,监测点A3,6,41,120,48,219,0.8,28.1,46,1014.3,2.4,332.1
2019/11/13 16:00,监测点A3,7,40,129,55,220,0.7,28,47,1014.5,2.2,341.5
2019/11/13 17:00,监测点A3,9,64,129,52,185,0.8,27.5,50,1015,1.3,307
2019/11/13 18:00,监测点A3,10,42,133,62,118,0.8,27.3,45,1015.5,3.2,345.5
2019/11/13 19:00,监测点A3,11,35,109,41,110,0.8,26.8,45,1016.5,3,335.8
2019/11/13 20:00,监测点A3,11,35,108,42,77,0.8,25.4,46,1017.4,2.8,334.6
2019/11/13 21:00,监测点A3,11,36,140,59,67,0.8,24.6,46,1017.9,3.5,346
2019/11/13 22:00,监测点A3,11,25,138,65,80,0.8,24.3,44,1018.5,4.2,335.6
2019/11/13 23:00,监测点A3,11,22,139,56,84,0.8,23.5,45,1018.9,2.9,343.9
2019/11/14 0:00,监测点A3,9,19,117,53,80,0.7,22.8,46,1019,2.9,340.3
2019/11/14 1:00,监测点A3,8,18,104,48,77,0.7,22.2,46,1018.6,2.9,346.7
2019/11/14 2:00,监测点A3,7,18,83,38,75,0.7,21.9,45,1018.2,2.6,344.4
2019/11/14 3:00,监测点A3,6,16,65,34,75,0.6,21.6,44,1018,2.8,4.2
2019/11/14 4:00,监测点A3,7,14,52,24,79,0.5,21.2,44,1018,2.5,6.5
2019/11/14 5:00,监测点A3,6,17,45,23,73,0.5,21,45,1018.2,2.1,9.8
2019/11/14 6:00,监测点A3,6,20,44,20,66,0.6,20.6,46,1018.6,2.7,5.1
2019/11/14 7:00,监测点A3,6,24,51,19,65,0.6,20.6,47,1019.1,2.5,5.9
2019/11/14 8:00,监测点A3,6,23,57,20,67,0.6,21,46,1019.9,2.6,6.2
2019/11/14 9:00,监测点A3,7,24,50,25,70,0.6,21.7,44,1020.3,2.7,11.4
2019/11/14 10:00,监测点A3,0,0,61,24,78,0.6,21.9,44,1020.1,4.3,17.2
2019/11/14 11:00,监测点A3,9,25,62,24,0,0,22.1,44,1019.8,4.5,20.6
2019/11/14 12:00,监测点A3,8,19,96,32,138,0.6,23.7,40,1017.6,2.5,343.9
2019/11/14 13:00,监测点A3,7,16,77,43,146,0.7,24.5,40,1016.4,2,353.6
2019/11/14 14:00,监测点A3,6,17,76,38,152,0.7,24.7,40,1015.6,1.9,15
2019/11/14 15:00,监测点A3,6,19,76,35,167,0.7,25.4,38,1015.1,1.4,339.8
2019/11/14 16:00,监测点A3,6,22,82,41,171,0.7,25.2,39,1014.9,1.3,338.4
2019/11/14 17:00,监测点A3,6,24,83,41,169,0.7,24.6,41,1015.1,1.3,341.5
2019/11/14 18:00,监测点A3,7,36,84,45,149,0.9,24,42,1015.3,0.7,323.1
2019/11/14 19:00,监测点A3,8,50,100,51,116,0.9,23.7,44,1015.8,0.7,296.7
2019/11/14 20:00,监测点A3,13,74,111,55,68,1,23.2,46,1016.3,0.7,287.7
2019/11/14 21:00,监测点A3,13,83,138,63,48,1,23,46,1016.4,0.7,319.1
2019/11/14 22:00,监测点A3,14,92,140,66,28,1.1,22.6,48,1016.4,0.7,265.4
2019/11/14 23:00,监测点A3,16,124,150,72,4,1.1,22.3,50,1016.3,0.7,294.8
2019/11/15 0:00,监测点A3,15,125,153,73,0,1.1,21.9,54,1015.9,0.8,316.1
2019/11/15 1:00,监测点A3,14,114,160,68,-2,1.1,21.6,56,1015.5,1,317.8
2019/11/15 2:00,监测点A3,18,118,154,71,-5,1.1,21.2,59,1015.1,1,327.3
2019/11/15 3:00,监测点A3,26,123,164,76,1,1.2,20.8,58,1014.8,0.4,297.1
2019/11/15 4:00,监测点A3,26,123,163,79,0,1.2,20.7,59,1014.7,0.6,294.8
2019/11/15 5:00,监测点A3,22,118,170,81,0,1.3,20.5,61,1014.9,0.5,286.4
2019/11/15 6:00,监测点A3,20,112,163,82,2,1.3,20.3,62,1015.4,0.7,306.8
2019/11/15 7:00,监测点A3,23,109,159,83,1,1.4,20.6,63,1016,0.8,305.8
2019/11/15 8:00,监测点A3,21,127,168,82,5,1.6,21.8,58,1016.5,0.9,284.3
2019/11/15 9:00,监测点A3,18,148,194,90,10,1.6,23,56,1016.7,0.9,215.3
2019/11/15 10:00,监测点A3,15,113,202,90,68,1.2,24.3,53,1016.4,0.8,353.7
2019/11/15 11:00,监测点A3,16,81,179,83,126,1.1,24.9,50,1015.7,0.8,49.9
2019/11/15 12:00,监测点A3,12,72,166,82,159,1.1,25.1,50,1014.6,1,44.6
2019/11/15 13:00,监测点A3,14,73,176,80,201,1.1,25.7,47,1013.5,0.9,82.2
2019/11/15 14:00,监测点A3,15,51,178,88,238,1,26.5,43,1012.7,1.1,166.4
2019/11/15 15:00,监测点A3,19,49,158,80,267,1,26.6,43,1012.2,1,185.5
2019/11/15 16:00,监测点A3,13,53,172,85,252,1,26,45,1012,1.2,136.7
2019/11/15 17:00,监测点A3,8,55,174,81,182,1,25.4,49,1012,1.4,147.1
2019/11/15 18:00,监测点A3,9,47,169,70,135,1,24.7,51,1012.4,1.4,137.6
2019/11/15 19:00,监测点A3,7,41,139,59,103,0.8,24.1,54,1012.9,1.8,143.1
2019/11/15 20:00,监测点A3,8,59,122,48,72,0.9,23.5,57,1013.5,1.6,152.4
2019/11/15 21:00,监测点A3,12,54,132,50,68,1,23,58,1013.8,1.4,182.5
2019/11/15 22:00,监测点A3,12,60,136,55,56,1,22.6,59,1013.9,1.6,147.3
2019/11/15 23:00,监测点A3,9,37,146,61,76,0.8,22.2,61,1013.8,2,143.4
2019/11/16 0:00,监测点A3,7,31,100,35,75,0.6,21.9,62,1013.5,1.7,155.2
2019/11/16 1:00,监测点A3,7,37,88,33,58,0.6,21.6,63,1013.3,1.2,144.2
2019/11/16 2:00,监测点A3,6,38,87,37,48,0.6,21.4,64,1013.2,1,146.5
2019/11/16 3:00,监测点A3,6,35,81,36,45,0.6,21.2,65,1013.3,0.8,136.9
2019/11/16 4:00,监测点A3,6,27,73,29,58,0.6,21.2,65,1013.4,1.2,132.2
2019/11/16 5:00,监测点A3,6,21,78,27,63,0.6,21.2,66,1013.7,1,132.3
2019/11/16 6:00,监测点A3,6,31,76,24,50,0.6,21,67,1014.4,0.6,128.7
2019/11/16 7:00,监测点A3,8,44,82,29,38,0.7,21.4,66,1015.1,0.5,125.7
2019/11/16 8:00,监测点A3,12,48,86,29,44,0.8,22.1,63,1015.6,0.8,124.5
2019/11/16 9:00,监测点A3,10,40,107,36,66,0.7,22.8,60,1016,1.3,133.2
2019/11/16 10:00,监测点A3,8,26,110,33,100,0.6,24,54,1015.8,1.4,139.8
2019/11/16 11:00,监测点A3,7,25,101,36,138,0.6,25.2,49,1015.1,1.4,150
2019/11/16 12:00,监测点A3,6,22,108,39,165,0.6,25.6,48,1014,1.9,151.4
2019/11/16 13:00,监测点A3,6,19,102,40,186,0.6,26.4,45,1012.6,1.7,168.5
2019/11/16 14:00,监测点A3,6,19,100,41,193,0.6,26.6,45,1011.5,1.5,169.5
2019/11/16 15:00,监测点A3,6,19,106,43,195,0.6,26.6,45,1011,1.3,156
2019/11/16 16:00,监测点A3,6,25,108,41,163,0.6,26.1,48,1010.8,1.7,89.8
2019/11/16 17:00,监测点A3,6,28,107,40,137,0.6,25.1,52,1010.9,1.8,74.6
2019/11/16 18:00,监测点A3,6,31,107,38,118,0.7,24.4,55,1010.9,1.4,74.4
2019/11/16 19:00,监测点A3,7,35,103,38,102,0.8,24.1,55,1011.4,1.1,122.1
2019/11/16 20:00,监测点A3,8,39,103,38,93,0.8,23.8,55,1012,1.6,144.5
2019/11/16 21:00,监测点A3,6,36,105,40,86,0.7,23.5,56,1012.4,1.7,137.9
2019/11/16 22:00,监测点A3,9,67,104,40,40,0.9,22.9,59,1012.6,1.6,145.2
2019/11/16 23:00,监测点A3,10,48,125,48,51,0.9,22.4,63,1012.7,1.8,140.6
2019/11/17 0:00,监测点A3,10,46,118,45,51,0.8,22,65,1012.8,1.3,148.5
2019/11/17 1:00,监测点A3,8,30,108,44,62,0.6,21.8,65,1012.9,1.1,137.8
2019/11/17 2:00,监测点A3,9,32,80,30,52,0.6,21.6,67,1012.8,1,100
2019/11/17 3:00,监测点A3,7,43,69,25,35,0.6,21.4,68,1012.6,1.3,71.9
2019/11/17 4:00,监测点A3,6,43,79,36,36,0.6,21.1,69,1012.8,0.8,79.5
2019/11/17 5:00,监测点A3,6,34,74,27,44,0.5,21,68,1013.1,1.4,41.5
2019/11/17 6:00,监测点A3,6,69,75,26,8,0.7,20.8,69,1013.6,1.2,41.4
2019/11/17 7:00,监测点A3,7,63,103,37,17,0.7,21.3,67,1014.3,1.2,53.3
2019/11/17 8:00,监测点A3,7,55,103,40,31,0.7,22,65,1014.8,1.8,12.2
2019/11/17 9:00,监测点A3,7,45,93,30,60,0.7,23.4,59,1015,1.4,71.4
2019/11/17 10:00,监测点A3,0,35,89,31,89,0.6,24.9,54,1014.5,1.4,128.8
2019/11/17 11:00,监测点A3,7,0,86,23,97,0,25.8,51,1013.5,1.4,169.3
2019/11/17 12:00,监测点A3,7,23,85,30,145,0.6,26.8,49,1012.4,1.5,165.8
2019/11/17 13:00,监测点A3,9,18,82,26,187,0.6,27.3,47,1011.1,1.7,147.1
2019/11/17 14:00,监测点A3,6,17,92,38,203,0.6,28,45,1010.3,1.5,155
2019/11/17 15:00,监测点A3,6,16,87,33,183,0.6,28.2,44,1009.9,2,143.3
2019/11/17 16:00,监测点A3,6,16,82,29,145,0.6,28,45,1010.1,2.1,156.8
2019/11/17 17:00,监测点A3,9,27,74,25,140,0.7,26.8,52,1010.5,1.4,135.8
2019/11/17 18:00,监测点A3,7,34,92,29,89,0.8,25.9,57,1011.2,1.1,93.7
2019/11/17 19:00,监测点A3,6,34,100,37,68,0.7,25.2,59,1012.2,1.2,81.8
2019/11/17 20:00,监测点A3,7,37,95,29,57,0.8,24.8,60,1012.9,1,117.1
2019/11/17 21:00,监测点A3,10,50,93,30,35,0.8,24.6,63,1013.5,1.1,149.8
2019/11/17 22:00,监测点A3,10,54,96,35,26,1,24.3,64,1013.7,1.1,195.4
2019/11/17 23:00,监测点A3,11,44,106,38,33,0.9,23.8,66,1013.8,0.8,204.6
2019/11/18 0:00,监测点A3,10,44,89,38,29,0.7,23.5,69,1013.5,1.3,207.5
2019/11/18 1:00,监测点A3,10,50,76,35,16,0.8,23.2,72,1013,0.9,206.9
2019/11/18 2:00,监测点A3,9,38,84,39,26,0.8,22.9,72,1012.6,0.9,216.4
2019/11/18 3:00,监测点A3,8,41,76,34,21,0.7,22.6,72,1012.1,0.6,198.5
2019/11/18 4:00,监测点A3,8,53,74,32,5,0.8,22.4,74,1012.2,0.9,310.6
2019/11/18 5:00,监测点A3,8,58,79,34,0,0.8,22.1,76,1012.7,0.4,300.6
2019/11/18 6:00,监测点A3,7,60,78,37,2,0.9,22,77,1013.2,0.6,303.4
2019/11/18 7:00,监测点A3,11,62,86,42,5,1.1,22.5,76,1013.9,0.7,298.2
2019/11/18 8:00,监测点A3,14,88,108,51,9,1.2,23.7,69,1014.7,1.4,309.2
2019/11/18 9:00,监测点A3,13,68,151,64,70,0.9,25,55,1015.1,3.4,343.9
2019/11/18 10:00,监测点A3,11,48,144,56,98,0.8,25.8,51,1015.2,3.8,338.4
2019/11/18 11:00,监测点A3,12,33,135,55,108,0.8,26,50,1014.8,4.2,339.3
2019/11/18 12:00,监测点A3,9,27,138,53,124,0.9,26.2,46,1014.3,3.7,332.7
2019/11/18 13:00,监测点A3,8,22,129,43,132,0.9,26.3,45,1013.7,4.4,340
2019/11/18 14:00,监测点A3,8,21,123,46,136,0.9,26.5,43,1013.5,3.6,340.1
2019/11/18 15:00,监测点A3,7,25,112,41,117,1,25.9,42,1013.7,3.4,332.5
2019/11/18 16:00,监测点A3,7,30,114,28,94,1,24.8,42,1014.2,3.4,324.2
2019/11/18 17:00,监测点A3,6,34,117,27,67,1,23.1,45,1014.9,3.5,321.5
2019/11/18 18:00,监测点A3,6,34,111,21,49,1,21.8,46,1015.7,3.7,338.9
2019/11/18 19:00,监测点A3,6,34,98,19,39,1,20.8,48,1016.8,3.3,342.1
2019/11/18 20:00,监测点A3,6,27,86,22,42,0.9,20,48,1017.5,3.9,339.9
2019/11/18 21:00,监测点A3,5,25,74,21,41,0.8,19.4,48,1017.8,4.3,339.9
2019/11/18 22:00,监测点A3,5,28,60,19,39,0.8,19,49,1018,3.2,344.5
2019/11/18 23:00,监测点A3,6,27,52,23,44,0.8,18.6,49,1017.6,2.4,352.5
2019/11/19 0:00,监测点A3,6,22,39,19,48,0.7,18.1,49,1017.4,2.9,5.4
2019/11/19 1:00,监测点A3,5,19,33,11,50,0.7,17.6,50,1017.3,3.4,3.4
2019/11/19 2:00,监测点A3,5,17,35,13,51,0.7,17.2,50,1017.1,3.7,11.6
2019/11/19 3:00,监测点A3,5,18,29,11,52,0.7,16.9,51,1017,2.2,8.7
2019/11/19 4:00,监测点A3,5,19,27,14,48,0.7,16.7,52,1017,2.8,6.8
2019/11/19 5:00,监测点A3,5,18,26,12,46,0.7,16.5,52,1017.3,3,12
2019/11/19 6:00,监测点A3,5,19,22,16,43,0.7,16.3,52,1018,3,6.4
2019/11/19 7:00,监测点A3,5,24,27,10,38,0.8,16.3,52,1018.6,2.6,5.5
2019/11/19 8:00,监测点A3,5,24,29,13,37,0.8,16.6,52,1019.3,3.6,357
2019/11/19 9:00,监测点A3,6,22,33,14,41,0.8,17.2,50,1019.6,4.7,359.5
2019/11/19 10:00,监测点A3,5,20,38,14,53,0.7,18.1,48,1019.4,3.5,3.7
2019/11/19 11:00,监测点A3,5,22,36,12,65,0.7,19,46,1018.5,3.2,357.7
2019/11/19 12:00,监测点A3,5,20,41,15,84,0.8,20,45,1017.4,3.2,0
2019/11/19 13:00,监测点A3,5,21,47,22,104,0.8,21.2,42,1016.2,2.5,352.1
2019/11/19 14:00,监测点A3,5,21,47,22,121,0.8,22,40,1015.6,2.6,349.2
2019/11/19 15:00,监测点A3,5,25,48,21,139,0.8,22.5,39,1015.2,2.6,335.1
2019/11/19 16:00,监测点A3,6,28,67,25,126,0.7,22.3,39,1015.4,2.8,338.8
2019/11/19 17:00,监测点A3,6,33,63,19,111,0.8,22.1,40,1015.9,2.1,4
2019/11/19 18:00,监测点A3,7,50,63,20,85,0.9,21.7,42,1016.4,1.5,346.3
2019/11/19 19:00,监测点A3,8,52,72,28,68,0.9,21.3,43,1017.1,1.5,341.4
2019/11/19 20:00,监测点A3,8,45,76,27,60,0.8,21,43,1017.4,2.2,340.5
2019/11/19 21:00,监测点A3,8,46,73,21,53,0.8,20.6,43,1017.6,2.1,337.6
2019/11/19 22:00,监测点A3,8,49,64,20,44,0.8,20.2,44,1017.8,1.8,355.9
2019/11/19 23:00,监测点A3,7,40,62,18,45,0.7,19.9,45,1017.9,2.5,8.7
2019/11/20 0:00,监测点A3,7,40,52,20,40,0.7,19.5,47,1017.8,2.3,2.6
2019/11/20 1:00,监测点A3,8,54,51,17,25,0.7,19,50,1017.9,1.9,25.7
2019/11/20 2:00,监测点A3,8,45,64,20,30,0.7,18.4,51,1017.9,2.2,4.2
2019/11/20 3:00,监测点A3,8,27,61,21,51,0.6,17.9,49,1018,1.8,358.9
2019/11/20 4:00,监测点A3,7,25,48,18,54,0.6,17.5,48,1018.1,2,10.7
2019/11/20 5:00,监测点A3,6,27,43,19,51,0.6,17.2,48,1018.6,2.3,354.3
2019/11/20 6:00,监测点A3,7,29,46,15,49,0.6,16.9,49,1019,1.6,355
2019/11/20 7:00,监测点A3,7,36,48,17,41,0.7,17,48,1019.5,1.7,8.9
2019/11/20 8:00,监测点A3,8,33,59,19,44,0.7,17.6,46,1020.3,2.2,355.4
2019/11/20 9:00,监测点A3,9,30,62,22,50,0.7,18.4,46,1020.8,2.3,6.4
2019/11/20 10:00,监测点A3,0,32,59,20,59,0.7,19.4,43,1020.4,2.2,21.1
2019/11/20 11:00,监测点A3,10,0,0,23,65,0,20.2,42,1019.4,2,12.4
2019/11/20 12:00,监测点A3,9,32,73,29,85,0.7,21.4,41,1018,1.6,356
2019/11/20 13:00,监测点A3,10,35,80,32,98,0.8,22.4,39,1016.5,1.7,337.7
2019/11/20 14:00,监测点A3,9,32,80,35,109,0.8,23.2,38,1015.5,2,297.7
2019/11/20 15:00,监测点A3,7,30,81,36,120,0.8,23.5,38,1015.2,1.8,297.7
2019/11/20 16:00,监测点A3,7,41,83,33,131,0.8,23.2,38,1015.1,2.3,339.3
2019/11/20 17:00,监测点A3,7,47,99,39,143,0.9,22.7,39,1015.5,1.4,335.5
2019/11/20 18:00,监测点A3,8,63,101,40,99,1.1,22,41,1016.2,0.7,315.7
2019/11/20 19:00,监测点A3,9,78,110,42,66,1.1,21.7,42,1016.7,0.8,333.2
2019/11/20 20:00,监测点A3,12,105,120,53,32,1.2,21.2,44,1017.1,0.6,294.9
2019/11/20 21:00,监测点A3,13,113,127,53,16,1.2,21,46,1017.2,0.7,315.5
2019/11/20 22:00,监测点A3,11,113,132,53,10,1.2,20.8,47,1017.4,0.8,8.6
2019/11/20 23:00,监测点A3,10,72,135,54,36,1,20.8,45,1017.4,1,5.7
2019/11/21 0:00,监测点A3,9,96,91,38,12,1,20.1,49,1017.4,0.6,350.7
2019/11/21 1:00,监测点A3,11,102,92,40,4,1,19.9,50,1017.5,1.3,8.8
