监测时间,地点,SO2监测浓度(μg/m³),NO2监测浓度(μg/m³),PM10监测浓度(μg/m³),PM2.5监测浓度(μg/m³),O3监测浓度(μg/m³),CO监测浓度(mg/m³),温度(℃),湿度(%),近地风速(m/s),风向(°)
2019/11/4 4:00,监测点A1,11,29,80,39,100,0.5,21,54.235,3.4,24
2019/11/4 5:00,监测点A1,11,33,78,42,95,0.5,20.8,54.301,3.4,32
2019/11/4 6:00,监测点A1,11,39,79,38,92,0.5,20.5,54.655,3.5,26
2019/11/4 7:00,监测点A1,12,44,77,40,99,0.6,20.8,52.059,3.4,28
2019/11/4 8:00,监测点A1,12,31,88,39,131,0.5,21.8,46.346,4.6,36
2019/11/4 9:00,监测点A1,13,25,95,40,150,0.5,22.7,42.535,4.8,24
2019/11/4 10:00,监测点A1,12,27,105,43,159,0.5,23.6,40.141,4.8,33
2019/11/4 11:00,监测点A1,12,28,101,42,176,0.5,24.6,38.225,4.3,32
2019/11/4 12:00,监测点A1,12,27,109,45,202,0.5,25.5,36.532,3.8,359
2019/11/4 13:00,监测点A1,12,23,124,44,213,0.5,26.1,34.846,4.1,26
2019/11/4 14:00,监测点A1,11,22,116,39,208,0.5,26.4,34.487,3.9,20
2019/11/4 15:00,监测点A1,21,19,108,37,199,0.5,26.6,34.551,4.1,16
2019/11/4 16:00,监测点A1,12,20,103,35,189,0.5,26.4,35.173,3.7,24
2019/11/4 17:00,监测点A1,12,29,97,37,168,0.5,25.7,36.57,3.3,28
2019/11/4 18:00,监测点A1,13,54,99,38,132,0.6,24.6,41.212,2.4,25
2019/11/4 19:00,监测点A1,16,45,116,45,142,0.6,24.3,41.261,3.1,18
2019/11/4 20:00,监测点A1,15,53,114,48,117,0.6,23.7,41.935,3,20
2019/11/4 21:00,监测点A1,14,61,111,44,98,0.6,23.1,43.798,2.9,24
2019/11/4 22:00,监测点A1,13,54,115,46,101,0.6,22.6,44.667,2.6,27
2019/11/4 23:00,监测点A1,12,43,103,44,117,0.5,22.1,44.713,2.9,27
2019/11/5 0:00,监测点A1,12,40,98,43,121,0.5,21.7,43.967,3.3,24
2019/11/5 1:00,监测点A1,12,32,95,41,130,0.5,21.4,42.912,4.3,24
2019/11/5 2:00,监测点A1,12,34,94,37,122,0.5,20.9,44.022,4,30
2019/11/5 3:00,监测点A1,13,40,94,42,109,0.5,20.4,45.702,3.5,23
2019/11/5 4:00,监测点A1,13,41,95,44,106,0.5,19.9,47.649,3.3,24
2019/11/5 5:00,监测点A1,12,36,89,44,113,0.5,19.6,49.58,3,16
2019/11/5 6:00,监测点A1,12,40,91,48,107,0.5,19.3,51,2.9,8
2019/11/5 7:00,监测点A1,12,47,94,49,104,0.5,19.5,50.099,3.2,28
2019/11/5 8:00,监测点A1,12,49,102,48,106,0.5,20.4,46.11,4,22
2019/11/5 9:00,监测点A1,11,32,101,48,130,0.5,21.4,43.41,4.2,38
2019/11/5 10:00,监测点A1,11,31,96,45,139,0.5,22.3,41.452,3.6,30
2019/11/5 11:00,监测点A1,10,29,96,43,151,0.4,23.3,39.203,3.5,36
2019/11/5 12:00,监测点A1,10,24,93,40,166,0.4,24.3,36.977,3.5,44
2019/11/5 13:00,监测点A1,9,19,82,38,176,0.4,24.8,36.158,3.8,21
2019/11/5 14:00,监测点A1,9,19,75,36,178,0.4,25.4,35.253,3.4,29
2019/11/5 15:00,监测点A1,9,19,74,31,173,0.4,25.6,34.408,3.1,40
2019/11/5 16:00,监测点A1,10,22,70,24,169,0.4,25.2,35.421,3.1,58
2019/11/5 17:00,监测点A1,10,32,77,28,171,0.4,24.3,41.22,2,46
2019/11/5 18:00,监测点A1,11,48,91,40,140,0.6,23.3,45.284,1.3,52
2019/11/5 19:00,监测点A1,12,80,110,48,87,0.7,22.7,48.867,1.7,58
2019/11/5 20:00,监测点A1,14,111,128,58,49,0.7,22.1,52.388,1.9,33
2019/11/5 21:00,监测点A1,13,85,134,65,68,0.7,21.9,51.141,1.9,44
2019/11/5 22:00,监测点A1,14,105,123,61,47,0.7,21.5,52.064,1.7,48
2019/11/5 23:00,监测点A1,15,99,125,56,46,0.7,21.3,51.969,1.3,40
2019/11/6 0:00,监测点A1,14,109,126,55,32,0.7,20.8,54.525,1.9,56
2019/11/6 1:00,监测点A1,14,146,122,54,5,0.7,20.5,55.898,1.3,48
2019/11/6 2:00,监测点A1,12,135,119,54,7,0.7,20,57.343,1.4,52
2019/11/6 3:00,监测点A1,12,117,116,52,15,0.7,19.7,57.504,1.8,35
2019/11/6 4:00,监测点A1,11,95,112,65,28,0.7,19.3,57.275,1.4,18
2019/11/6 5:00,监测点A1,11,93,95,52,27,0.6,19.2,57.214,1.3,19
2019/11/6 6:00,监测点A1,11,107,99,48,16,0.6,19,57.814,1.8,58
2019/11/6 7:00,监测点A1,12,113,92,44,14,0.7,19.3,56.217,1.6,34
2019/11/6 8:00,监测点A1,13,79,107,46,51,0.6,20.7,45.879,2.6,18
2019/11/6 9:00,监测点A1,16,63,95,40,76,0.5,21.9,41.146,2.5,14
2019/11/6 10:00,监测点A1,16,52,89,37,99,0.5,23.2,37.811,2.2,16
2019/11/6 11:00,监测点A1,16,42,85,36,120,0.4,24.5,34.888,1.8,24
2019/11/6 12:00,监测点A1,15,38,80,27,138,0.5,25.2,33.754,2.1,4
2019/11/6 13:00,监测点A1,14,33,77,26,156,0.4,25.5,33.915,2.3,30
2019/11/6 14:00,监测点A1,14,35,74,32,181,0.5,25.7,34.403,2.3,14
2019/11/6 15:00,监测点A1,14,34,87,34,216,0.4,25.7,35.123,2.4,358
2019/11/6 16:00,监测点A1,13,36,92,39,215,0.4,25.5,36.625,1.9,27
2019/11/6 17:00,监测点A1,14,40,95,40,192,0.5,24.7,40.365,1.3,19
2019/11/6 18:00,监测点A1,15,48,91,45,161,0.5,24,42.503,1.3,58
2019/11/6 19:00,监测点A1,18,79,110,51,112,0.6,23.8,42.6,0.8,62
2019/11/6 20:00,监测点A1,15,78,119,53,85,0.8,23.1,48.831,0.6,314
2019/11/6 21:00,监测点A1,14,120,139,67,42,0.9,22.7,51.927,1.1,307
2019/11/6 22:00,监测点A1,13,149,178,78,6,1.1,21.7,65.277,1,312
2019/11/6 23:00,监测点A1,16,153,191,83,6,1.1,21,66.046,1.9,296
2019/11/7 0:00,监测点A1,19,143,167,69,7,0.9,20.6,64.795,1.8,324
2019/11/7 1:00,监测点A1,22,147,158,75,6,0.8,20.6,59.946,1.2,338
2019/11/7 2:00,监测点A1,21,133,142,74,8,0.8,20.3,58.944,2.2,346
2019/11/7 3:00,监测点A1,19,91,127,61,32,0.6,20.1,56.321,2.9,17
2019/11/7 4:00,监测点A1,13,82,104,51,42,0.6,19.9,55.588,2.4,28
2019/11/7 5:00,监测点A1,13,81,91,48,38,0.6,19.5,57.476,2.2,22
2019/11/7 6:00,监测点A1,15,60,92,43,62,0.5,19.7,52.938,3.2,22
2019/11/7 7:00,监测点A1,15,72,80,43,53,0.6,19.7,53.16,2.9,28
2019/11/7 8:00,监测点A1,15,60,88,40,69,0.6,20.6,48.191,3.9,24
2019/11/7 9:00,监测点A1,13,37,97,44,105,0.5,21.5,43.481,5.5,28
2019/11/7 10:00,监测点A1,12,27,95,32,125,0.4,22.4,40.04,5.5,30
2019/11/7 11:00,监测点A1,11,23,91,27,141,0.4,23.1,37.907,5,30
2019/11/7 12:00,监测点A1,10,21,78,32,151,0.4,23.8,35.922,4.4,8
2019/11/7 13:00,监测点A1,11,22,73,28,162,0.4,24.5,34.647,4.1,16
2019/11/7 14:00,监测点A1,13,23,70,26,170,0.4,24.8,35.214,3.8,3
2019/11/7 15:00,监测点A1,14,26,63,25,183,0.5,24.9,37.646,3.6,359
2019/11/7 16:00,监测点A1,13,26,81,33,165,0.4,24.5,38.982,3.9,356
2019/11/7 17:00,监测点A1,13,31,73,32,141,0.4,23.9,40.113,3.6,10
2019/11/7 18:00,监测点A1,11,34,71,28,117,0.4,23.3,41.482,3.3,18
2019/11/7 19:00,监测点A1,11,54,73,29,85,0.4,22.7,44.596,2.9,28
2019/11/7 20:00,监测点A1,11,74,73,34,56,0.5,22,48.014,2.2,28
2019/11/7 21:00,监测点A1,11,99,79,36,28,0.6,21.6,48.906,2.4,30
2019/11/7 22:00,监测点A1,12,84,84,35,40,0.6,21.4,48.848,2.8,22
2019/11/7 23:00,监测点A1,13,69,83,35,46,0.6,21.1,48.939,2.8,17
2019/11/8 0:00,监测点A1,11,56,75,36,62,0.5,20.7,48.281,3.6,24
2019/11/8 1:00,监测点A1,10,36,70,32,88,0.4,20.2,46.57,4.2,22
2019/11/8 2:00,监测点A1,11,34,67,30,89,0.5,12.6,30.71,2.7,10
2019/11/8 3:00,监测点A1,11,29,67,29,101,0.5,0,0,0,0
2019/11/8 4:00,监测点A1,12,29,69,32,100,0.5,0,0,0,0
2019/11/8 5:00,监测点A1,12,28,68,37,97,0.5,0,0,0,0
2019/11/8 6:00,监测点A1,12,39,69,38,84,0.5,0,0,0,0
2019/11/8 7:00,监测点A1,13,51,70,41,77,0.6,0,0,0,0
2019/11/8 8:00,监测点A1,12,31,73,40,103,0.5,0,0,0,0
2019/11/8 9:00,监测点A1,11,28,62,34,107,0.5,0,0,0,0
2019/11/8 10:00,监测点A1,10,27,60,28,112,0.4,0,0,0,0
2019/11/8 11:00,监测点A1,10,27,58,23,121,0.4,0,0,0,0
2019/11/8 12:00,监测点A1,9,25,64,21,132,0.4,0,0,0,0
2019/11/8 13:00,监测点A1,9,20,51,20,143,0.4,0,0,0,0
2019/11/8 14:00,监测点A1,8,20,47,18,152,0.4,0,0,0,0
2019/11/8 15:00,监测点A1,9,24,47,17,170,0.4,0,0,0,0
2019/11/8 16:00,监测点A1,9,26,51,17,150,0.4,0,0,0,0
2019/11/8 17:00,监测点A1,10,34,49,17,128,0.4,0,0,0,0
2019/11/8 18:00,监测点A1,11,46,59,23,96,0.4,0,0,0,0
2019/11/8 19:00,监测点A1,11,74,71,27,59,0.5,0,0,0,0
2019/11/8 20:00,监测点A1,14,64,86,39,70,0.6,0,0,0,0
2019/11/8 21:00,监测点A1,15,69,86,39,61,0.6,0,0,0,0
2019/11/8 22:00,监测点A1,14,114,95,42,20,0.7,0,0,0,0
2019/11/8 23:00,监测点A1,13,111,100,45,17,0.7,0,0,0,0
2019/11/9 0:00,监测点A1,12,108,94,38,14,0.7,0,0,0,0
2019/11/9 1:00,监测点A1,13,90,85,33,25,0.6,0,0,0,0
2019/11/9 2:00,监测点A1,11,103,76,35,17,0.6,0,0,0,0
2019/11/9 3:00,监测点A1,11,57,74,33,59,0.5,0,0,0,0
2019/11/9 4:00,监测点A1,10,44,61,29,71,0.5,0,0,0,0
2019/11/9 5:00,监测点A1,11,42,62,36,73,0.5,0,0,0,0
2019/11/9 6:00,监测点A1,11,41,56,31,78,0.5,0,0,0,0
2019/11/9 7:00,监测点A1,12,46,55,27,80,0.5,0,0,0,0
2019/11/9 8:00,监测点A1,12,45,60,34,84,0.5,0,0,0,0
2019/11/9 9:00,监测点A1,11,38,68,32,95,0.5,0,0,0,0
2019/11/9 10:00,监测点A1,12,33,67,30,110,0.5,0,0,0,0
2019/11/9 11:00,监测点A1,12,34,68,28,123,0.5,0,0,0,0
2019/11/9 12:00,监测点A1,12,27,74,31,150,0.5,0,0,0,0
2019/11/9 13:00,监测点A1,13,26,74,34,176,0.5,0,0,0,0
2019/11/9 14:00,监测点A1,11,23,73,33,186,0.5,0,0,0,0
2019/11/9 15:00,监测点A1,9,25,69,31,191,0.5,0,0,0,0
2019/11/9 16:00,监测点A1,8,27,71,32,184,0.5,0,0,0,0
2019/11/9 17:00,监测点A1,8,31,70,32,161,0.5,0,0,0,0
2019/11/9 18:00,监测点A1,8,45,78,32,122,0.6,0,0,0,0
2019/11/9 19:00,监测点A1,9,61,77,34,83,0.7,0,0,0,0
2019/11/9 20:00,监测点A1,10,85,106,49,50,0.9,0,0,0,0
2019/11/9 21:00,监测点A1,15,142,183,101,19,1,0,0,0,0
2019/11/9 22:00,监测点A1,15,160,171,83,9,1.1,0,0,0,0
2019/11/9 23:00,监测点A1,14,155,174,77,6,1.1,0,0,0,0
2019/11/10 0:00,监测点A1,13,121,153,71,23,0.9,0,0,0,0
2019/11/10 1:00,监测点A1,12,138,117,62,6,1.1,0,0,0,0
2019/11/10 2:00,监测点A1,12,130,160,83,5,1.1,0,0,0,0
2019/11/10 3:00,监测点A1,15,129,160,83,6,1.1,9.4,34.301,0.4,315
2019/11/10 4:00,监测点A1,15,125,158,79,6,1.1,18.4,73.334,1.6,317
2019/11/10 5:00,监测点A1,20,122,145,78,6,1,18,72.126,1.4,316
2019/11/10 6:00,监测点A1,22,120,155,78,6,1,17.7,71.13,1.1,331
2019/11/10 7:00,监测点A1,22,117,162,82,10,1.1,18.2,66.79,1.4,339
2019/11/10 8:00,监测点A1,17,123,161,84,15,1,19.8,54.912,1.8,14
2019/11/10 9:00,监测点A1,17,117,149,74,30,0.9,21.1,49.101,2.4,20
2019/11/10 10:00,监测点A1,15,95,144,66,62,0.8,22.3,43.712,2.4,9
2019/11/10 11:00,监测点A1,13,65,125,54,95,0.6,23.5,38.695,2.2,24
2019/11/10 12:00,监测点A1,12,36,92,40,136,0.5,24.9,33.427,1.8,20
2019/11/10 13:00,监测点A1,12,30,73,33,159,0.5,25.7,31.413,1.7,12
2019/11/10 14:00,监测点A1,12,28,72,33,175,0.5,26.5,30.449,1.2,359
2019/11/10 15:00,监测点A1,11,29,70,30,187,0.5,27.1,30.974,1,294
2019/11/10 16:00,监测点A1,12,30,69,34,196,0.5,26.7,31.821,0.8,326
2019/11/10 17:00,监测点A1,12,40,75,37,194,0.5,25.5,35.359,0.3,271
2019/11/10 18:00,监测点A1,11,85,79,40,130,0.9,23.3,43.854,0.9,227
2019/11/10 19:00,监测点A1,13,128,121,55,75,1.3,22.9,45.056,0.9,142
2019/11/10 20:00,监测点A1,15,97,148,60,92,1.1,22.7,43.851,0.7,161
2019/11/10 21:00,监测点A1,14,129,141,68,46,1.2,21.8,50.405,0.6,47
2019/11/10 22:00,监测点A1,15,139,141,74,36,1.1,21.1,54.116,0.5,42
2019/11/10 23:00,监测点A1,11,154,158,87,9,1,20.3,63.694,1,322
2019/11/11 0:00,监测点A1,56,154,149,80,7,1,19.9,66.435,0.9,313
2019/11/11 1:00,监测点A1,19,148,154,71,6,1.1,19.4,67.351,0.6,308
2019/11/11 2:00,监测点A1,17,144,146,71,5,0.9,19.2,67.959,1.1,310
2019/11/11 3:00,监测点A1,19,135,144,73,5,0.9,19,65.14,0.8,298
2019/11/11 4:00,监测点A1,20,131,138,69,6,1,18.8,65.78,1.1,294
2019/11/11 5:00,监测点A1,20,123,174,76,5,1,18.5,70.518,1.1,312
2019/11/11 6:00,监测点A1,22,121,157,78,5,1.1,18.2,74.114,1.3,320
2019/11/11 7:00,监测点A1,26,120,163,89,11,1.3,18.5,70.916,1.4,345
2019/11/11 8:00,监测点A1,35,139,190,101,12,1.4,20.5,58.929,1.2,340
2019/11/11 9:00,监测点A1,55,190,219,108,19,1.5,22,51.186,1.3,19
2019/11/11 10:00,监测点A1,30,153,223,109,69,1.2,23.6,45.812,1.4,14
2019/11/11 11:00,监测点A1,23,81,178,92,147,0.7,24.6,40.728,2.1,32
2019/11/11 12:00,监测点A1,19,45,145,75,165,0.5,25.6,34.778,2.5,50
2019/11/11 13:00,监测点A1,16,40,90,49,206,0.5,26.7,31.599,2,86
2019/11/11 14:00,监测点A1,19,59,90,47,271,0.6,27.1,33.595,1.7,100
2019/11/11 15:00,监测点A1,19,54,118,53,249,0.5,27.3,32.827,1.9,146
2019/11/11 16:00,监测点A1,15,57,105,49,203,0.5,26.6,33.7,2,170
2019/11/11 17:00,监测点A1,11,82,96,40,135,0.6,25.4,38.129,2.2,164
2019/11/11 18:00,监测点A1,11,97,91,41,115,0.7,24.2,47.089,2.9,164
2019/11/11 19:00,监测点A1,13,79,111,50,98,0.6,23.4,50.606,3.3,158
2019/11/11 20:00,监测点A1,24,82,90,41,79,0.5,22.8,52.159,3.2,166
2019/11/11 21:00,监测点A1,20,83,82,39,64,0.5,22.2,55.683,2.9,170
2019/11/11 22:00,监测点A1,16,74,73,40,64,0.5,21.6,58.669,3.4,172
2019/11/11 23:00,监测点A1,10,52,69,35,93,0.5,21.2,63.614,2.8,172
2019/11/12 0:00,监测点A1,14,59,77,38,83,0.5,20.7,66.907,2.1,165
2019/11/12 1:00,监测点A1,12,49,75,42,84,0.4,20.5,66.862,2,158
2019/11/12 2:00,监测点A1,11,47,73,36,85,0.4,20.3,66.651,1.7,158
2019/11/12 3:00,监测点A1,10,44,67,32,88,0.4,20.1,69.093,1.5,153
2019/11/12 4:00,监测点A1,9,69,92,62,60,0.9,19.7,73.929,1,77
2019/11/12 5:00,监测点A1,8,57,128,82,58,1,19.2,78.715,1.1,72
2019/11/12 6:00,监测点A1,8,58,156,97,52,0.5,18.9,76.412,2,75
2019/11/12 7:00,监测点A1,9,59,103,63,58,0.5,19.2,73.151,2.1,70
2019/11/12 8:00,监测点A1,10,52,90,52,74,0.5,20.1,68.288,2.5,72
2019/11/12 9:00,监测点A1,11,51,84,41,86,0.5,21.2,64.279,2.4,76
2019/11/12 10:00,监测点A1,13,54,87,39,97,0.5,23.6,56.536,2.4,144
2019/11/12 11:00,监测点A1,13,59,86,34,122,0.5,24.8,55.379,1.4,165
2019/11/12 12:00,监测点A1,18,41,89,36,129,0.4,25.5,53.911,2.5,155
2019/11/12 13:00,监测点A1,18,33,77,30,147,0.4,25.7,54.33,2.6,156
2019/11/12 14:00,监测点A1,17,31,70,29,150,0.4,26.6,51.325,2.1,158
2019/11/12 15:00,监测点A1,17,35,75,22,138,0.3,26.8,51.841,2.1,160
2019/11/12 16:00,监测点A1,11,39,70,25,120,0.4,26.3,54.209,2,159
2019/11/12 17:00,监测点A1,10,52,66,24,92,0.4,25.1,59.296,2.5,156
2019/11/12 18:00,监测点A1,9,59,74,23,70,0.5,24,63.687,2.9,158
2019/11/12 19:00,监测点A1,10,52,72,25,72,0.4,23.6,65.88,3.2,162
2019/11/12 20:00,监测点A1,10,66,69,31,53,0.5,23.2,67.964,2.6,170
2019/11/12 21:00,监测点A1,8,42,72,30,73,0.5,22.8,69.089,2.4,176
2019/11/12 22:00,监测点A1,9,59,69,32,48,0.6,22.4,71.885,1.6,164
2019/11/12 23:00,监测点A1,11,61,78,41,37,0.6,22,74.394,0.6,284
2019/11/13 0:00,监测点A1,8,59,83,42,31,0.5,21.4,76.924,0.5,152
2019/11/13 1:00,监测点A1,8,48,77,41,41,0.4,21.1,77.787,0.6,141
2019/11/13 2:00,监测点A1,8,42,68,36,48,0.4,21.1,76.972,0.4,296
2019/11/13 3:00,监测点A1,7,43,64,29,38,0.5,20.8,79.284,0.8,316
2019/11/13 4:00,监测点A1,7,37,122,42,38,0.8,20.6,81.974,0.6,36
2019/11/13 5:00,监测点A1,8,58,157,89,35,1.7,20.6,81.775,0.7,64
2019/11/13 6:00,监测点A1,9,78,257,198,3,0.7,20.7,80.229,1.6,160
2019/11/13 7:00,监测点A1,10,86,120,93,6,0.8,21.3,75.623,0.9,108
2019/11/13 8:00,监测点A1,19,89,105,52,31,0.8,22.5,68.27,1.6,136
2019/11/13 9:00,监测点A1,17,70,107,54,75,0.7,24.6,57.499,1,84
2019/11/13 10:00,监测点A1,13,44,90,45,118,0.7,24.9,54.016,1.9,26
2019/11/13 11:00,监测点A1,12,52,100,40,136,0.5,25.3,52.791,1.4,17
2019/11/13 12:00,监测点A1,11,44,93,42,192,0.5,26.9,48.064,1.4,38
2019/11/13 13:00,监测点A1,11,46,94,49,234,0.5,27.1,47.762,1.6,38
2019/11/13 14:00,监测点A1,11,70,118,59,230,0.6,27.2,49.732,2.3,6
2019/11/13 15:00,监测点A1,11,65,153,66,208,0.6,26.5,52.498,3.4,358
2019/11/13 16:00,监测点A1,12,53,126,61,218,0.5,26.3,54.469,3.2,344
2019/11/13 17:00,监测点A1,12,47,120,59,195,0.5,25.9,55.278,3.1,351
2019/11/13 18:00,监测点A1,12,44,120,51,138,0.4,25.6,52.28,3.4,16
2019/11/13 19:00,监测点A1,13,38,104,45,117,0.5,24.5,53.158,4.8,356
2019/11/13 20:00,监测点A1,13,42,140,51,84,0.6,22.7,55.728,4.7,352
2019/11/13 21:00,监测点A1,16,43,144,62,71,0.6,21.9,57.403,4.6,359
2019/11/13 22:00,监测点A1,15,34,130,58,85,0.6,21.9,55.275,5.5,12
2019/11/13 23:00,监测点A1,21,30,147,57,84,0.6,21.3,55.088,5.9,21
2019/11/14 0:00,监测点A1,49,30,125,51,78,0.6,20.6,56.316,5.3,21
2019/11/14 1:00,监测点A1,21,28,98,42,76,0.5,20.1,56.839,5.3,32
2019/11/14 2:00,监测点A1,13,24,76,38,76,0.5,19.9,56.281,5.7,32
2019/11/14 3:00,监测点A1,11,24,62,29,73,0.5,19.6,55.965,5.2,27
2019/11/14 4:00,监测点A1,10,27,55,26,69,0.5,19.3,56.175,4,20
2019/11/14 5:00,监测点A1,10,19,56,26,86,0.4,19.2,53.471,5.2,34
2019/11/14 6:00,监测点A1,10,23,46,23,81,0.4,18.8,54.547,4.2,34
2019/11/14 7:00,监测点A1,9,32,39,20,72,0.4,18.8,54.562,3.3,36
2019/11/14 8:00,监测点A1,9,30,47,24,78,0.4,19.5,50.201,4.1,26
2019/11/14 9:00,监测点A1,9,26,53,23,88,0.4,20.1,48.428,4.6,42
2019/11/14 10:00,监测点A1,9,25,50,23,97,0.4,20.8,46.794,4.1,34
2019/11/14 11:00,监测点A1,10,27,57,25,109,0.4,21.6,45.367,3.7,54
2019/11/14 12:00,监测点A1,9,28,62,30,125,0.5,22.6,43.132,3.1,14
2019/11/14 13:00,监测点A1,9,30,68,33,151,0.5,23.3,42.106,2.8,351
2019/11/14 14:00,监测点A1,10,28,81,37,183,0.5,23.4,42.897,3,351
2019/11/14 15:00,监测点A1,10,30,85,43,189,0.5,23.6,43.109,2.2,34
2019/11/14 16:00,监测点A1,11,34,82,44,187,0.5,23.6,43.629,1.4,8
2019/11/14 17:00,监测点A1,11,39,89,47,174,0.5,22.9,47.745,1.1,352
2019/11/14 18:00,监测点A1,11,51,95,48,146,0.6,22.1,51.571,1.3,305
2019/11/14 19:00,监测点A1,14,82,121,60,95,0.7,21.5,53.458,1.5,291
2019/11/14 20:00,监测点A1,15,98,129,56,66,0.7,21.3,55.836,1.2,294
2019/11/14 21:00,监测点A1,14,93,130,62,62,0.8,20.9,56.947,1,303
2019/11/14 22:00,监测点A1,16,138,138,64,24,0.8,20.5,59.384,1,296
2019/11/14 23:00,监测点A1,15,160,132,59,5,0.9,20.1,66.565,1.3,300
2019/11/15 0:00,监测点A1,14,149,154,62,6,0.8,19.7,67.232,1.5,301
2019/11/15 1:00,监测点A1,15,133,144,65,7,0.8,19.3,69.024,1.7,306
2019/11/15 2:00,监测点A1,16,130,139,65,5,0.9,19.1,71.955,1.1,315
2019/11/15 3:00,监测点A1,19,131,138,67,5,0.9,18.8,73.283,1.1,319
2019/11/15 4:00,监测点A1,24,130,175,93,8,0.9,18.7,70.235,0.7,347
2019/11/15 5:00,监测点A1,20,125,170,95,6,0.9,18.5,72.59,0.9,292
2019/11/15 6:00,监测点A1,22,124,166,82,5,0.9,18.3,73.602,1.6,307
2019/11/15 7:00,监测点A1,24,120,156,73,10,1,18.5,70.016,1.6,328
2019/11/15 8:00,监测点A1,37,132,172,86,16,1,19.9,59.793,1.8,324
2019/11/15 9:00,监测点A1,37,165,186,90,23,1.1,22.1,49.789,1.1,339
2019/11/15 10:00,监测点A1,30,183,207,97,51,1.2,23.5,48.42,1.5,324
2019/11/15 11:00,监测点A1,28,163,203,99,105,1.1,24.5,46.605,1.6,340
2019/11/15 12:00,监测点A1,24,116,186,101,169,1,25.2,44.409,1.8,339
2019/11/15 13:00,监测点A1,28,98,177,99,223,0.9,26.6,44.03,1.3,296
2019/11/15 14:00,监测点A1,23,69,169,103,270,0.8,26.9,43.34,1.3,209
2019/11/15 15:00,监测点A1,20,62,154,98,304,0.8,26.7,44.345,1.1,301
2019/11/15 16:00,监测点A1,14,56,157,89,237,0.7,26.4,44.509,0.9,173
2019/11/15 17:00,监测点A1,12,63,118,64,191,0.7,24.7,48.818,0.8,140
2019/11/15 18:00,监测点A1,12,105,122,66,156,1,23.7,56.671,2.1,164
2019/11/15 19:00,监测点A1,11,68,163,80,114,0.8,22.8,62.335,2.3,175
2019/11/15 20:00,监测点A1,10,41,138,62,122,0.6,21.8,64.861,2,180
2019/11/15 21:00,监测点A1,11,43,108,44,112,0.5,21.1,67.703,1.7,164
2019/11/15 22:00,监测点A1,13,47,96,40,98,0.5,20.7,68.125,2.2,176
2019/11/15 23:00,监测点A1,10,41,91,39,90,0.6,20.5,69.64,2.1,178
2019/11/16 0:00,监测点A1,11,56,98,46,68,0.7,20.1,71.187,0.9,166
2019/11/16 1:00,监测点A1,12,65,107,55,54,0.7,19.8,72.482,0.7,262
2019/11/16 2:00,监测点A1,11,60,111,54,48,0.7,19.5,74.621,0.4,331
2019/11/16 3:00,监测点A1,10,68,112,52,38,0.5,19.3,75.675,0.4,345
2019/11/16 4:00,监测点A1,11,61,110,50,39,0.5,19.2,75.109,0.7,164
2019/11/16 5:00,监测点A1,11,52,98,53,45,0.5,19.6,73.132,0.6,194
2019/11/16 6:00,监测点A1,11,64,89,45,36,0.5,20,71.791,0.4,212
2019/11/16 7:00,监测点A1,10,64,83,38,34,0.6,19.9,73.429,0.8,299
2019/11/16 8:00,监测点A1,11,73,110,47,33,0.6,20.8,71.194,1,279
2019/11/16 9:00,监测点A1,14,58,109,46,57,0.6,22.1,65.396,1.3,154
2019/11/16 10:00,监测点A1,25,51,106,46,97,0.6,23.4,58.754,1.7,146
2019/11/16 11:00,监测点A1,13,42,108,43,148,0.6,24.8,53.976,1.3,266
2019/11/16 12:00,监测点A1,11,40,111,45,187,0.5,25.5,51.39,1.4,231
2019/11/16 13:00,监测点A1,9,35,113,48,194,0.5,26,48.864,1.8,159
2019/11/16 14:00,监测点A1,10,27,105,40,198,0.5,25.7,49.699,1.1,172
2019/11/16 15:00,监测点A1,10,26,95,40,198,0.4,26,48.049,1.3,129
2019/11/16 16:00,监测点A1,13,39,91,41,200,0.5,25.9,49.214,1.1,148
2019/11/16 17:00,监测点A1,12,53,95,38,174,0.5,24.7,54.203,1.6,153
2019/11/16 18:00,监测点A1,10,65,111,42,115,0.6,23.4,60.628,2.8,152
2019/11/16 19:00,监测点A1,9,77,111,38,84,0.7,22.7,63.226,2.7,160
2019/11/16 20:00,监测点A1,13,79,104,38,74,0.7,22.3,63.833,2.3,168
2019/11/16 21:00,监测点A1,11,73,110,46,59,0.7,21.7,68.339,1.5,175
2019/11/16 22:00,监测点A1,12,64,110,46,53,0.6,21,72.752,2,176
2019/11/16 23:00,监测点A1,13,52,108,47,68,0.5,20.4,74.438,1.7,176
2019/11/17 0:00,监测点A1,11,46,91,44,72,0.5,20.1,75.526,1.1,168
2019/11/17 1:00,监测点A1,9,43,83,38,67,0.5,19.9,76.183,1.1,180
2019/11/17 2:00,监测点A1,11,54,94,39,52,0.6,19.7,75.806,1.3,162
2019/11/17 3:00,监测点A1,10,64,96,41,36,0.5,19.7,76.331,1.7,163
2019/11/17 4:00,监测点A1,10,74,91,35,23,0.5,19.6,76.999,1.2,144
2019/11/17 5:00,监测点A1,8,66,88,38,28,0.5,19.2,78.653,0.9,74
2019/11/17 6:00,监测点A1,8,60,81,39,28,0.5,19.1,79.302,0.7,67
2019/11/17 7:00,监测点A1,9,72,83,40,18,0.6,19.6,74.699,0.6,30
2019/11/17 8:00,监测点A1,10,64,91,42,42,0.5,20.8,66.123,1.6,64
