监测时间,地点,SO2监测浓度(μg/m³),NO2监测浓度(μg/m³),PM10监测浓度(μg/m³),PM2.5监测浓度(μg/m³),O3监测浓度(μg/m³),CO监测浓度(mg/m³),温度(℃),湿度(%),大气压(mBar),风速(m/s),风向(°)
2019/11/11 15:00,监测点C,14,19,55,34,166,0.482,27.7,NULL,1007.4,1.6,284.6
2019/11/11 16:00,监测点C,14,20,57,33,167,0.456,28.5,NULL,1007,1.2,251.5
2019/11/11 17:00,监测点C,16,36,62,39,163,0.591,28.2,NULL,1007,1,329.3
2019/11/11 18:00,监测点C,19,60,83,57,157,0.83,26.9,NULL,1007.2,1.2,351.6
2019/11/11 19:00,监测点C,18,89,127,84,102,1.155,25.8,NULL,1007.7,0.8,38.7
2019/11/11 20:00,监测点C,15,122,168,106,38,1.924,24.8,NULL,1008.4,0.9,174.7
2019/11/11 21:00,监测点C,14,70,155,70,81,1.187,23.6,NULL,1009,1,163.4
2019/11/11 22:00,监测点C,14,63,119,68,84,1.094,23.1,NULL,1009.4,0.6,176.7
2019/11/11 23:00,监测点C,12,81,121,72,57,1.182,22.6,NULL,1010.1,0.6,188.1
2019/11/12 0:00,监测点C,13,50,112,65,92,0.838,22,NULL,1010.3,0.5,145.2
2019/11/12 1:00,监测点C,11,79,115,70,43,1.04,21.7,NULL,1010.4,0.5,239.8
2019/11/12 2:00,监测点C,12,57,120,67,60,0.915,21.4,NULL,1010.5,0.5,161.9
2019/11/12 3:00,监测点C,11,61,106,71,48,0.89,21.2,NULL,1010.3,0.6,185
2019/11/12 4:00,监测点C,11,72,115,70,28,0.869,20.8,NULL,1010.2,0.4,174.9
2019/11/12 5:00,监测点C,11,72,107,66,22,0.791,20.3,NULL,1010.2,0.8,192.1
2019/11/12 6:00,监测点C,12,79,109,65,19,0.695,20,NULL,1010.5,0.9,196.7
2019/11/12 7:00,监测点C,13,77,118,72,16,0.733,19.7,NULL,1011.2,1.2,194.8
2019/11/12 8:00,监测点C,13,76,114,79,20,0.971,20.1,NULL,1012,0.8,188.5
2019/11/12 9:00,监测点C,13,62,113,72,45,0.955,20.9,NULL,1012.6,1.2,199
2019/11/12 10:00,监测点C,15,48,100,56,86,0.672,22.4,NULL,1013.2,1.1,189.4
2019/11/12 11:00,监测点C,12,34,80,37,112,0.481,23.7,NULL,1013,1.5,231.6
2019/11/12 12:00,监测点C,13,28,53,32,127,0.446,24.8,NULL,1012.5,1.1,237.6
2019/11/12 13:00,监测点C,12,32,74,37,136,0.478,25.4,NULL,1011.6,1.1,119.1
2019/11/12 14:00,监测点C,11,28,82,41,164,0.44,25.6,NULL,1010.4,1.4,6
2019/11/12 15:00,监测点C,12,26,80,42,184,0.454,26.4,NULL,1009.6,1,347.7
2019/11/12 16:00,监测点C,11,26,69,42,192,0.415,26.7,NULL,1009.2,1,357.6
2019/11/12 17:00,监测点C,10,32,70,45,182,0.468,27.2,NULL,1009.1,0.6,279.3
2019/11/12 18:00,监测点C,11,47,78,50,163,0.685,26.4,NULL,1009.3,0.4,339.1
2019/11/12 19:00,监测点C,11,78,101,68,111,1.167,25.4,NULL,1009.6,0.7,102.3
2019/11/12 20:00,监测点C,10,76,151,67,92,1.213,24.6,NULL,1010.4,0.9,163.1
2019/11/12 21:00,监测点C,9,49,119,53,112,0.86,24,NULL,1011,1,192.5
2019/11/12 22:00,监测点C,9,48,94,50,100,0.773,23.4,NULL,1011.5,0.8,181.3
2019/11/12 23:00,监测点C,8,47,90,55,89,0.722,23,NULL,1012.1,0.7,187.5
2019/11/13 0:00,监测点C,8,48,92,57,78,0.765,22.8,NULL,1012.4,0.6,166.9
2019/11/13 1:00,监测点C,8,50,82,56,62,0.767,22.4,NULL,1012.4,0.7,191.9
2019/11/13 2:00,监测点C,9,47,80,55,67,0.604,22,NULL,1012.5,0.7,184.3
2019/11/13 3:00,监测点C,9,48,94,58,63,0.572,21.8,NULL,1012.3,0.9,195.5
2019/11/13 4:00,监测点C,8,45,95,57,63,0.545,21.5,NULL,1012.1,0.8,191.1
2019/11/13 5:00,监测点C,8,46,86,57,56,0.534,21.3,NULL,1011.8,0.7,195.5
2019/11/13 6:00,监测点C,8,61,86,60,32,0.538,20.9,NULL,1012.2,0.6,275
2019/11/13 7:00,监测点C,8,59,96,61,39,0.604,20.7,NULL,1013,0.7,186.8
2019/11/13 8:00,监测点C,9,66,97,70,33,0.848,21.2,NULL,1013.9,0.5,274.7
2019/11/13 9:00,监测点C,9,75,108,77,32,1.06,22.2,NULL,1014.7,0.8,281.4
2019/11/13 10:00,监测点C,12,62,106,76,63,0.865,23.2,NULL,1015.6,0.7,273.2
2019/11/13 11:00,监测点C,11,62,109,82,76,0.837,24.4,NULL,1015.5,1,255.2
2019/11/13 12:00,监测点C,11,43,105,73,125,0.671,25.4,NULL,1014.6,1.4,291
2019/11/13 13:00,监测点C,11,36,101,62,163,0.654,26,NULL,1013.7,1.5,299.5
2019/11/13 14:00,监测点C,11,33,102,53,177,0.632,26.9,NULL,1013.1,0.8,248.8
2019/11/13 15:00,监测点C,11,24,74,31,150,0.576,27.6,NULL,1012.3,2.6,144.8
2019/11/13 16:00,监测点C,10,19,63,31,139,0.529,27.8,NULL,1011.9,3.3,152.6
2019/11/13 17:00,监测点C,12,25,83,51,119,0.677,26.4,NULL,1012.4,3,126.9
2019/11/13 18:00,监测点C,10,23,107,59,100,0.704,23.8,NULL,1013.2,3.8,119.4
2019/11/13 19:00,监测点C,9,25,93,53,87,0.7,22.7,NULL,1014.2,2.8,106.4
2019/11/13 20:00,监测点C,9,23,73,47,83,0.699,22.7,NULL,1015.5,1.6,116.6
2019/11/13 21:00,监测点C,8,20,70,42,84,0.698,22.2,NULL,1016.5,2.3,147.5
2019/11/13 22:00,监测点C,8,17,54,31,82,0.658,21.6,NULL,1017.2,3,157
2019/11/13 23:00,监测点C,8,17,47,24,77,0.639,21.2,NULL,1017.7,2.9,156.4
2019/11/14 0:00,监测点C,8,16,37,20,74,0.614,20.9,NULL,1017.9,3.5,154.8
2019/11/14 1:00,监测点C,8,14,32,19,74,0.6,20.8,NULL,1017.6,3.5,153.6
2019/11/14 2:00,监测点C,8,14,34,16,76,0.57,20.5,NULL,1017.2,3.6,145.5
2019/11/14 3:00,监测点C,8,13,32,15,78,0.546,20.3,NULL,1016.5,3.5,146.6
2019/11/14 4:00,监测点C,8,13,23,13,78,0.531,19.9,NULL,1016,3.8,152.5
2019/11/14 5:00,监测点C,8,13,24,12,77,0.523,19.6,NULL,1015.8,2.8,143.6
2019/11/14 6:00,监测点C,8,15,20,12,79,0.514,19.8,NULL,1016,1.9,133.4
2019/11/14 7:00,监测点C,8,19,26,13,71,0.539,19.3,NULL,1016.6,2.6,138.8
2019/11/14 8:00,监测点C,8,21,27,15,67,0.653,19.2,NULL,1017,2.8,154.3
2019/11/14 9:00,监测点C,10,24,32,18,73,0.65,20.3,NULL,1017.6,2.4,172.3
2019/11/14 10:00,监测点C,12,21,49,22,83,0.588,21,NULL,1017.9,3.5,188.7
2019/11/14 11:00,监测点C,12,21,53,23,94,0.565,21.8,NULL,1017.4,3.7,183
2019/11/14 12:00,监测点C,12,20,55,24,106,0.566,23,NULL,1016.2,3.1,193.9
2019/11/14 13:00,监测点C,12,19,51,23,117,0.527,24,NULL,1014.9,2.5,207.4
2019/11/14 14:00,监测点C,12,18,53,23,127,0.501,25.1,NULL,1013.5,1.7,249.5
2019/11/14 15:00,监测点C,12,20,53,25,135,0.52,25.5,NULL,1012.4,1.8,306.3
2019/11/14 16:00,监测点C,12,23,59,26,139,0.515,25.9,NULL,1011.9,1.4,326.6
2019/11/14 17:00,监测点C,11,23,62,28,130,0.548,26,NULL,1011.6,1.7,211.6
2019/11/14 18:00,监测点C,10,37,72,31,108,0.817,24.9,NULL,1011.8,1.6,178.8
2019/11/14 19:00,监测点C,10,49,87,40,89,1.002,24.1,NULL,1012.2,1.3,151.9
2019/11/14 20:00,监测点C,10,48,87,36,86,0.911,23.3,NULL,1012.8,1.2,161.5
2019/11/14 21:00,监测点C,12,48,80,35,77,0.838,22.5,NULL,1013.3,1.2,162.4
2019/11/14 22:00,监测点C,14,56,81,36,64,0.899,22.2,NULL,1013.4,0.8,172.2
2019/11/14 23:00,监测点C,13,82,86,38,31,0.939,21.7,NULL,1013.4,0.6,326.2
2019/11/15 0:00,监测点C,12,82,105,40,26,0.89,21.2,NULL,1013.3,0.6,232.5
2019/11/15 1:00,监测点C,11,56,75,35,46,0.78,20.8,NULL,1013,0.4,190.2
2019/11/15 2:00,监测点C,11,73,74,38,23,0.757,20.1,NULL,1012.6,0.5,332.8
2019/11/15 3:00,监测点C,11,61,121,36,31,0.667,19.5,NULL,1012.2,0.6,176.4
2019/11/15 4:00,监测点C,12,38,71,32,55,0.585,19.4,NULL,1011.8,0.9,196
2019/11/15 5:00,监测点C,13,41,65,31,49,0.576,18.9,NULL,1011.8,0.7,176.9
2019/11/15 6:00,监测点C,15,48,69,32,41,0.604,18.7,NULL,1012.1,0.6,193
2019/11/15 7:00,监测点C,16,74,64,37,18,0.676,18.4,NULL,1012.8,0.8,299.6
2019/11/15 8:00,监测点C,14,79,108,47,9,1.077,18.5,NULL,1013.2,0.5,357.6
2019/11/15 9:00,监测点C,18,73,136,45,22,1.025,19.6,NULL,1013.6,0.9,311.5
2019/11/15 10:00,监测点C,18,56,101,40,55,0.872,21.1,NULL,1014,1,289.8
2019/11/15 11:00,监测点C,17,52,82,42,73,0.705,23.1,NULL,1013.9,0.8,219.6
2019/11/15 12:00,监测点C,16,41,97,82,135,0.696,23.8,NULL,1013,1,231.2
2019/11/15 13:00,监测点C,16,43,109,92,165,0.721,24.5,NULL,1011.8,1.1,7.1
2019/11/15 14:00,监测点C,15,38,110,85,189,0.682,25.4,NULL,1010.4,1,11.8
2019/11/15 15:00,监测点C,17,32,94,69,193,0.658,26,NULL,1009.5,1.6,357.4
2019/11/15 16:00,监测点C,23,35,101,78,218,0.675,26.1,NULL,1008.9,2.1,12.3
2019/11/15 17:00,监测点C,22,40,104,92,196,0.758,26.1,NULL,1008.8,1.6,9.2
2019/11/15 18:00,监测点C,17,52,111,82,160,0.948,25.6,NULL,1008.9,0.7,353.3
2019/11/15 19:00,监测点C,17,68,122,93,126,0.941,24.8,NULL,1009,0.6,202.9
2019/11/15 20:00,监测点C,15,79,177,103,99,1.352,23.7,NULL,1009.6,0.9,156.9
2019/11/15 21:00,监测点C,14,74,152,89,106,1.332,23.1,NULL,1010.1,1.1,181.7
2019/11/15 22:00,监测点C,14,59,142,81,118,1.122,22.6,NULL,1010.4,1,187.8
2019/11/15 23:00,监测点C,14,62,138,86,110,1.016,22.1,NULL,1010.4,1.2,173.1
2019/11/16 0:00,监测点C,14,56,137,93,120,0.975,21.8,NULL,1010.3,0.7,197.3
2019/11/16 1:00,监测点C,13,54,129,91,107,0.941,21.4,NULL,1010.1,0.7,224.6
2019/11/16 2:00,监测点C,14,58,137,86,86,0.855,21,NULL,1010.1,0.4,234.5
2019/11/16 3:00,监测点C,12,52,143,85,96,0.876,20.7,NULL,1010,0.6,179.5
2019/11/16 4:00,监测点C,11,53,133,94,83,0.858,20.4,NULL,1010,0.6,196.4
2019/11/16 5:00,监测点C,10,56,127,100,73,0.838,20.2,NULL,1010.2,0.7,182.8
2019/11/16 6:00,监测点C,11,74,122,97,48,0.808,20.1,NULL,1010.6,0.6,193.8
2019/11/16 7:00,监测点C,14,73,131,100,39,0.901,20,NULL,1011.2,0.9,194.6
2019/11/16 8:00,监测点C,13,87,152,93,17,1.077,20.1,NULL,1011.7,0.7,258.6
2019/11/16 9:00,监测点C,13,88,148,95,14,1.286,20.4,NULL,1012.5,0.6,235.5
2019/11/16 10:00,监测点C,15,95,150,107,16,1.428,21.2,NULL,1012.9,0.4,349.3
2019/11/16 11:00,监测点C,22,79,176,105,49,0.941,21.5,NULL,1012.8,0.9,289.4
2019/11/16 12:00,监测点C,24,81,155,99,66,0.882,22.5,NULL,1012.1,0.9,307.4
2019/11/16 13:00,监测点C,22,73,144,99,103,0.822,23.7,NULL,1011,0.8,330.7
2019/11/16 14:00,监测点C,18,63,151,133,148,0.837,24.6,NULL,1009.6,1,351.5
2019/11/16 15:00,监测点C,16,57,161,108,171,0.753,24.9,NULL,1008.6,1,1.8
2019/11/16 16:00,监测点C,16,51,147,101,189,0.714,25.1,NULL,1008,0.8,356
2019/11/16 17:00,监测点C,20,41,129,88,210,0.678,25.2,NULL,1007.9,0.8,1.7
2019/11/16 18:00,监测点C,17,48,126,87,202,0.731,24.5,NULL,1007.7,0.5,301.8
2019/11/16 19:00,监测点C,14,84,162,105,133,1.398,24,NULL,1007.8,0.8,192.8
2019/11/16 20:00,监测点C,12,70,201,108,125,1.117,23,NULL,1008.4,1.1,152.4
2019/11/16 21:00,监测点C,11,61,158,96,122,1.102,22.6,NULL,1008.8,0.8,175.8
2019/11/16 22:00,监测点C,10,55,163,100,118,1.067,22.1,NULL,1009.2,0.7,172.7
2019/11/16 23:00,监测点C,10,54,149,102,110,1.004,21.8,NULL,1009.4,0.6,179.5
2019/11/17 0:00,监测点C,10,44,130,91,117,0.893,21.5,NULL,1009.5,0.9,169.7
2019/11/17 1:00,监测点C,9,48,119,86,98,0.885,21.1,NULL,1009.6,0.7,209.1
2019/11/17 2:00,监测点C,9,41,117,83,98,0.811,20.7,NULL,1009.7,0.8,181.9
2019/11/17 3:00,监测点C,8,37,124,82,102,0.73,20.4,NULL,1009.7,0.9,194.7
2019/11/17 4:00,监测点C,8,38,123,85,95,0.726,20,NULL,1009.6,0.7,174.8
2019/11/17 5:00,监测点C,8,38,111,83,86,0.726,19.8,NULL,1009.7,0.9,210.3
2019/11/17 6:00,监测点C,11,59,116,97,50,0.799,19.8,NULL,1010,0.9,199.1
2019/11/17 7:00,监测点C,13,65,133,100,38,0.875,19.8,NULL,1010.8,0.8,208.6
2019/11/17 8:00,监测点C,14,68,146,96,32,0.937,20.1,NULL,1011.4,0.6,182.4
2019/11/17 9:00,监测点C,16,62,138,91,50,0.997,21.2,NULL,1011.7,1.1,201.4
2019/11/17 10:00,监测点C,15,48,109,62,81,0.721,22.3,NULL,1011.9,1.1,269.8
2019/11/17 11:00,监测点C,16,49,90,55,107,0.711,23.9,NULL,1011.4,0.8,199.9
2019/11/17 12:00,监测点C,16,44,105,58,152,0.684,25,NULL,1010.4,0.9,210.4
2019/11/17 13:00,监测点C,13,35,116,44,184,0.6,26.6,NULL,1009.1,0.7,351.4
2019/11/17 14:00,监测点C,11,28,83,34,193,0.514,27.2,NULL,1007.7,1.2,326.5
2019/11/17 15:00,监测点C,12,29,78,33,204,0.508,27.9,NULL,1007.1,1.3,16.1
2019/11/17 16:00,监测点C,13,30,82,40,242,0.517,27.9,NULL,1007,1,319.3
2019/11/17 17:00,监测点C,15,40,92,47,248,0.648,28,NULL,1007.2,0.8,35.4
2019/11/17 18:00,监测点C,14,58,126,54,218,0.791,26.9,NULL,1007.6,0.8,77.7
2019/11/17 19:00,监测点C,12,96,160,60,130,1.689,26,NULL,1008.2,0.8,140.8
2019/11/17 20:00,监测点C,11,80,153,57,116,1.54,25.3,NULL,1009.2,0.9,160.2
2019/11/17 21:00,监测点C,10,64,125,52,120,1.313,24.6,NULL,1009.8,0.8,166.3
2019/11/17 22:00,监测点C,9,49,90,42,126,1.007,24.1,NULL,1010.4,0.6,194.1
2019/11/17 23:00,监测点C,8,65,103,45,88,1.242,23.7,NULL,1010.7,0.6,179.3
2019/11/18 0:00,监测点C,8,49,90,40,99,0.909,23.2,NULL,1010.4,0.8,216.9
2019/11/18 1:00,监测点C,8,55,104,46,80,0.789,22.7,NULL,1010.2,1.2,192.1
2019/11/18 2:00,监测点C,8,40,88,40,100,0.61,22.6,NULL,1010,0.4,202
2019/11/18 3:00,监测点C,8,49,77,44,72,0.659,22.6,NULL,1009.7,0.4,264
2019/11/18 4:00,监测点C,10,42,79,44,73,0.627,22.4,NULL,1009.5,0.7,249.6
2019/11/18 5:00,监测点C,11,50,91,43,49,0.622,22,NULL,1009.5,0.8,196.1
2019/11/18 6:00,监测点C,9,52,89,40,53,0.614,21.9,NULL,1009.9,0.7,151.3
2019/11/18 7:00,监测点C,11,38,80,52,77,0.674,22.7,NULL,1010.8,2.5,131.8
2019/11/18 8:00,监测点C,10,27,85,41,65,0.836,22.4,NULL,1011.8,3.5,136.1
2019/11/18 9:00,监测点C,9,24,57,23,60,0.901,22,NULL,1012.9,2.5,136.5
2019/11/18 10:00,监测点C,9,23,52,16,62,0.896,21.9,NULL,1013.8,2.7,123.4
2019/11/18 11:00,监测点C,8,20,40,14,63,0.887,21.8,NULL,1014.3,2.9,128.6
2019/11/18 12:00,监测点C,8,19,48,16,70,0.856,22,NULL,1014,4.2,154.4
2019/11/18 13:00,监测点C,8,16,46,16,77,0.804,22,NULL,1013.6,4.4,150.2
2019/11/18 14:00,监测点C,8,17,40,14,79,0.783,22,NULL,1013.1,4.5,151.2
2019/11/18 15:00,监测点C,8,17,46,12,87,0.787,22.2,NULL,1013,4.5,156.9
2019/11/18 16:00,监测点C,8,18,45,10,85,0.75,21.6,NULL,1013.1,4.8,156.7
2019/11/18 17:00,监测点C,8,19,42,8,75,0.758,20.7,NULL,1013.7,4.4,148.4
2019/11/18 18:00,监测点C,8,22,34,9,64,0.799,19.6,NULL,1014.3,3.8,145.9
2019/11/18 19:00,监测点C,8,26,41,10,51,0.821,18.6,NULL,1014.9,3.1,143.1
2019/11/18 20:00,监测点C,7,22,30,9,51,0.745,18,NULL,1015.7,3.2,142.5
2019/11/18 21:00,监测点C,7,20,26,8,55,0.7,17.6,NULL,1016.2,3.1,137.8
2019/11/18 22:00,监测点C,8,18,21,7,57,0.646,17.4,NULL,1016.1,3.8,138.9
2019/11/18 23:00,监测点C,7,18,18,6,58,0.618,17.5,NULL,1016,2.9,141.8
2019/11/19 0:00,监测点C,7,17,22,5,57,0.583,17.2,NULL,1015.7,3.1,138.6
2019/11/19 1:00,监测点C,7,16,12,4,56,0.553,16.8,NULL,1015.4,3.7,150.6
2019/11/19 2:00,监测点C,8,17,14,4,53,0.542,16.6,NULL,1015.2,2.9,147.3
2019/11/19 3:00,监测点C,8,17,14,4,53,0.53,16.3,NULL,1014.7,3,142.7
2019/11/19 4:00,监测点C,8,17,18,4,50,0.522,16.1,NULL,1014.7,2.7,149.8
2019/11/19 5:00,监测点C,8,17,12,4,48,0.52,15.7,NULL,1014.9,3.2,139
2019/11/19 6:00,监测点C,8,18,13,4,46,0.523,15.4,NULL,1015.1,3,135.6
2019/11/19 7:00,监测点C,8,21,12,5,43,0.545,15.2,NULL,1015.8,2.4,142.7
2019/11/19 8:00,监测点C,8,24,14,6,40,0.658,15.3,NULL,1016.5,2.1,145.6
2019/11/19 9:00,监测点C,9,23,17,6,47,0.66,16.3,NULL,1017.1,1.8,139.6
2019/11/19 10:00,监测点C,10,23,22,6,51,0.604,17.2,NULL,1017.5,2,148.3
2019/11/19 11:00,监测点C,10,23,27,8,68,0.609,18.3,NULL,1016.9,3.7,195.8
2019/11/19 12:00,监测点C,10,22,27,10,84,0.613,19.3,NULL,1016,3.7,197.3
2019/11/19 13:00,监测点C,10,22,34,14,93,0.612,20.4,NULL,1014.9,2.6,203.5
2019/11/19 14:00,监测点C,9,21,28,15,96,0.596,21.4,NULL,1013.9,2.1,197.8
2019/11/19 15:00,监测点C,9,22,30,14,98,0.604,22.1,NULL,1013.1,1.9,151.8
2019/11/19 16:00,监测点C,8,21,27,14,94,2.039,22.1,NULL,1012.8,2,136.7
2019/11/19 17:00,监测点C,8,24,28,16,99,0.565,21.9,NULL,1012.9,2.4,135.8
2019/11/19 18:00,监测点C,8,29,31,20,92,0.712,21.1,NULL,1013.6,2.2,144.5
2019/11/19 19:00,监测点C,9,32,30,23,86,0.749,20.5,NULL,1014.1,1.8,158.1
2019/11/19 20:00,监测点C,9,35,41,20,80,0.667,19.9,NULL,1014.6,1.7,157.5
2019/11/19 21:00,监测点C,9,26,34,14,88,0.565,19.6,NULL,1015.2,2.2,156.5
2019/11/19 22:00,监测点C,10,26,28,12,84,0.562,19.2,NULL,1015.4,2.2,151.7
2019/11/19 23:00,监测点C,9,23,31,14,80,0.528,18.7,NULL,1015.5,2,153.7
2019/11/20 0:00,监测点C,9,21,26,15,74,0.476,18,NULL,1015.6,2.8,159.1
2019/11/20 1:00,监测点C,9,20,28,15,68,0.444,17.3,NULL,1015.6,2.5,154.8
2019/11/20 2:00,监测点C,9,20,30,16,63,0.427,16.8,NULL,1015.6,2.1,157.3
2019/11/20 3:00,监测点C,9,19,27,16,59,0.417,16.1,NULL,1015.7,2.3,153.4
2019/11/20 4:00,监测点C,9,20,31,17,58,0.414,15.8,NULL,1015.8,2.1,158.3
2019/11/20 5:00,监测点C,10,19,34,16,60,0.42,15.8,NULL,1016,1.9,164.9
2019/11/20 6:00,监测点C,10,20,37,17,58,0.42,15.9,NULL,1016.2,1.6,181.8
2019/11/20 7:00,监测点C,11,25,43,17,53,0.451,15.8,NULL,1016.6,1.3,172.1
2019/11/20 8:00,监测点C,13,32,51,18,52,0.574,16.3,NULL,1017.2,1.3,192.5
2019/11/20 9:00,监测点C,13,28,43,17,60,0.544,17.6,NULL,1017.9,1.2,184.4
2019/11/20 10:00,监测点C,13,26,53,18,68,0.497,18.4,NULL,1018.2,1.4,154.9
2019/11/20 11:00,监测点C,14,28,56,21,71,0.508,19.6,NULL,1017.9,1.6,226.2
2019/11/20 12:00,监测点C,14,28,58,23,78,0.52,20.1,NULL,1016.7,2,302
2019/11/20 13:00,监测点C,14,27,54,24,90,0.517,21,NULL,1015.3,1.6,326.5
2019/11/20 14:00,监测点C,13,25,53,25,105,0.515,21.9,NULL,1013.8,1.7,301.8
2019/11/20 15:00,监测点C,13,25,49,28,115,0.555,22.5,NULL,1012.8,1.7,323.8
2019/11/20 16:00,监测点C,13,27,53,31,121,0.56,23,NULL,1012.5,1.4,290.2
2019/11/20 17:00,监测点C,13,30,58,33,120,0.586,23.4,NULL,1012.4,1.2,274.4
2019/11/20 18:00,监测点C,10,34,56,35,100,0.832,22.5,NULL,1012.8,1.6,148.7
2019/11/20 19:00,监测点C,10,31,53,40,100,0.782,21.7,NULL,1013.3,1.7,142.1
2019/11/20 20:00,监测点C,10,33,52,38,92,0.774,21.1,NULL,1013.6,1.3,147.4
2019/11/20 21:00,监测点C,10,45,60,39,74,0.87,20.6,NULL,1014,0.9,232.4
2019/11/20 22:00,监测点C,12,50,67,32,70,0.787,20.3,NULL,1014.5,1.2,196.2
2019/11/20 23:00,监测点C,14,58,64,32,54,0.762,19.7,NULL,1014.7,0.9,165.6
2019/11/21 0:00,监测点C,15,56,71,31,51,0.818,19.3,NULL,1014.8,0.6,199.2
2019/11/21 1:00,监测点C,18,50,63,29,55,0.715,19.1,NULL,1014.8,0.8,210.4
2019/11/21 2:00,监测点C,20,42,59,28,63,0.646,18.7,NULL,1015,1,183.8
2019/11/21 3:00,监测点C,20,46,57,29,55,0.692,18.2,NULL,1014.7,0.6,211.6
2019/11/21 4:00,监测点C,16,74,68,34,18,0.702,17.7,NULL,1014.7,0.4,346.3
2019/11/21 5:00,监测点C,18,63,81,33,34,0.631,17.7,NULL,1014.8,0.8,282.5
2019/11/21 6:00,监测点C,21,58,74,28,41,0.575,17.8,NULL,1015,0.8,275
2019/11/21 7:00,监测点C,18,72,75,36,25,0.701,17.7,NULL,1015.4,0.5,196.7
2019/11/21 8:00,监测点C,18,63,87,37,43,0.763,18.1,NULL,1016,0.9,275.4
2019/11/21 9:00,监测点C,19,55,70,30,55,0.815,19.5,NULL,1016.6,0.7,268.8
2019/11/21 10:00,监测点C,18,57,83,34,60,0.746,19.8,NULL,1017,1.3,309.1
2019/11/21 11:00,监测点C,17,39,84,29,87,0.523,21,NULL,1016.6,1.6,293.8
2019/11/21 12:00,监测点C,16,30,65,28,108,0.473,22.3,NULL,1015.7,1.7,292.7
2019/11/21 13:00,监测点C,15,26,65,28,126,0.456,23.2,NULL,1014.5,1.4,281.9
2019/11/21 14:00,监测点C,14,25,60,30,138,0.458,23.7,NULL,1013,1.5,293.7
2019/11/21 15:00,监测点C,14,26,58,36,149,0.504,24.4,NULL,1012.1,1.3,263.8
2019/11/21 16:00,监测点C,14,24,72,34,152,0.461,24.6,NULL,1011.6,1.5,261.5
2019/11/21 17:00,监测点C,14,30,63,35,145,0.512,25.2,NULL,1011.5,1.2,270.8
2019/11/21 18:00,监测点C,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2019/11/21 19:00,监测点C,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2019/11/21 20:00,监测点C,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2019/11/21 21:00,监测点C,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2019/11/21 22:00,监测点C,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2019/11/21 23:00,监测点C,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2019/11/22 0:00,监测点C,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2019/11/22 6:00,监测点C,14,81,109,45,16,0.68,18.3,NULL,1012.8,0.7,316.5
2019/11/22 7:00,监测点C,15,68,106,45,31,0.659,18.1,NULL,1013.2,1,287.3
2019/11/22 8:00,监测点C,16,74,81,48,29,1.138,18.5,NULL,1013.6,0.7,0.6
2019/11/22 9:00,监测点C,18,75,111,53,28,0.954,19.2,NULL,1014.3,1.4,314.2
2019/11/22 10:00,监测点C,19,75,119,57,38,0.839,20.2,NULL,1014.8,1.4,0.8
2019/11/22 11:00,监测点C,20,54,105,48,74,0.667,21.8,NULL,1014.7,1.2,342.6
2019/11/22 12:00,监测点C,18,41,92,42,103,0.618,23.4,NULL,1013.7,1.1,320.5
2019/11/22 13:00,监测点C,16,37,75,41,124,0.628,24.4,NULL,1012.5,1.3,341.7
2019/11/22 14:00,监测点C,14,28,84,33,144,0.541,25.6,NULL,1011.2,1.4,299.2
2019/11/22 15:00,监测点C,13,18,66,27,151,0.456,26.4,NULL,1010.1,1.5,276.2
2019/11/22 16:00,监测点C,12,19,49,27,134,0.486,27.4,NULL,1009.6,1,268.6
2019/11/22 17:00,监测点C,12,39,63,33,124,0.588,27.3,NULL,1009.7,0.8,344.8
2019/11/22 18:00,监测点C,14,58,78,41,271,0.902,25.8,NULL,1009.8,0.9,346.5
2019/11/22 19:00,监测点C,14,90,123,85,72,1.445,24.6,NULL,1010.1,0.5,84.5
2019/11/22 20:00,监测点C,12,131,157,102,17,2.589,23.4,NULL,1010.5,0.9,148.2
2019/11/22 21:00,监测点C,11,96,154,79,30,1.941,22.7,NULL,1010.8,0.8,171.6
2019/11/22 22:00,监测点C,12,73,115,63,49,1.479,21.9,NULL,1011,0.8,189.3
2019/11/22 23:00,监测点C,12,56,94,56,68,1.036,21.1,NULL,1011,0.8,192.7
2019/11/23 0:00,监测点C,12,55,88,57,64,0.893,20.7,NULL,1010.9,0.8,202.7
2019/11/23 1:00,监测点C,12,46,96,56,71,0.758,20.2,NULL,1010.8,0.6,180.5
2019/11/23 2:00,监测点C,10,77,104,65,22,0.844,19.7,NULL,1010.9,0.4,326.1
2019/11/23 3:00,监测点C,10,64,130,56,35,0.751,19.1,NULL,1010.8,0.8,231
2019/11/23 4:00,监测点C,10,61,92,52,31,0.644,18.7,NULL,1010.9,0.8,180.9
2019/11/23 5:00,监测点C,11,44,90,55,52,0.58,18.3,NULL,1011.2,0.6,204.6
